X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.015	0.184649881	0.15441515	3.7220681e-06		1651.91933	
0.015	0.184649881	0.169121032	3.7220681e-06		1533.0179	
0.015	0.0925419379	0.183826915	9.27731906e-07		2419.47212	
0.015	0.10524038	0.183826915	1.31316968e-06		2419.48598	
0.015	0.0925419379	0.198532797	9.27731906e-07		2421.14616	
0.015	0.10524038	0.198532797	1.31316968e-06		2419.1807	
0.015	0.12321363	0.183826915	1.85858036e-06		2394.47119	
0.015	0.148651874	0.183826915	2.63052145e-06		2134.97061	
0.015	0.12321363	0.198532797	1.85858036e-06		2370.45206	
0.015	0.148651874	0.198532797	2.63052145e-06		1987.47153	
0.015	0.0925419379	0.213238679	9.27731906e-07		2421.51047	
0.015	0.10524038	0.213238679	1.31316968e-06		2414.2235	
0.015	0.0925419379	0.227944562	9.27731906e-07		2417.30658	
0.015	0.10524038	0.227944562	1.31316968e-06		2398.73489	
0.015	0.12321363	0.213238679	1.85858036e-06		2326.15288	
0.015	0.148651874	0.213238679	2.63052145e-06		1805.3641	
0.015	0.12321363	0.227944562	1.85858036e-06		2244.90942	
0.015	0.148651874	0.227944562	2.63052145e-06		1625.31199	
0.015	0.184649881	0.183826915	3.7220681e-06		1422.90188	
0.015	0.184649881	0.198532797	3.7220681e-06		1333.74247	
0.015	0.184649881	0.213238679	3.7220681e-06		1273.00359	
0.015	0.184649881	0.227944562	3.7220681e-06		1232.402	
0.015	0.0440835428	0.249996595	2.19494134e-13		2423.66344	
0.015	0.0432556395	0.259387141	1.05258373e-07		2431.34958	
0.015	0.0421512329	0.271913943	3.15172261e-07		2433.58927	
0.015	0.0409369228	0.285687333	5.25086145e-07		2432.56588	
0.015	0.0501017216	0.242984695	8.38856032e-07		2423.66344	
0.015	0.0602847215	0.242650444	9.5294361e-07		2423.52245	
0.015	0.0494847239	0.25704628	9.12756376e-07		2423.48324	
0.015	0.0602847215	0.25704628	9.12761441e-07		2424.22005	
0.015	0.0710847491	0.242650444	9.52943609e-07		2422.28238	
0.015	0.0818847766	0.242650444	9.52943609e-07		2421.37212	
0.015	0.0710847491	0.25704628	9.1276144e-07		2422.06062	
0.015	0.0818847766	0.25704628	9.1276144e-07		2415.30902	
0.015	0.0494847239	0.27113214	9.12765628e-07		2427.23142	
0.015	0.0602847215	0.27113214	9.12770693e-07		2428.22251	
0.015	0.0494847239	0.285218071	9.12765626e-07		2430.96026	
0.015	0.0602847215	0.285218071	9.12770691e-07		2432.46158	
0.015	0.0710847491	0.27113214	9.12770692e-07		2423.46741	
0.015	0.0818847766	0.27113214	9.12770692e-07		2411.87993	
0.015	0.0710847491	0.285218071	9.1277069e-07		2422.3408	
0.015	0.0818847766	0.285218071	9.1277069e-07		2402.07568	
0.015	0.0397068735	0.299639245	7.35000029e-07		2428.69718	
0.015	0.032597044	0.317782938	3.34319482e-08		2436.66704	
0.015	0.0386870446	0.313499137	9.11481964e-07		2427.90002	
0.015	0.031645253	0.328578688	2.23429133e-07		2440.37353	
0.015	0.0385745219	0.327475866	9.31398663e-07		2431.51165	
0.015	0.0304504863	0.342130406	4.33343017e-07		2442.43916	
0.015	0.0385745219	0.341561797	9.31398663e-07		2437.16074	
0.015	0.0494847239	0.299304003	9.12765626e-07		2432.0929	
0.015	0.0602847215	0.299304003	9.12770691e-07		2431.15795	
0.015	0.0494847239	0.313389934	9.12765626e-07		2428.12662	
0.015	0.0602847215	0.313389934	9.12770691e-07		2416.3897	
0.015	0.0710847491	0.299304003	9.1277069e-07		2409.4161	
0.015	0.0818847766	0.299304003	9.1277069e-07		2362.39093	
0.015	0.0710847491	0.313389934	9.1277069e-07		2383.61558	
0.015	0.0818847766	0.313389934	9.1277069e-07		2294.9564	
0.015	0.0494847239	0.327475866	9.12765626e-07		2421.78501	
0.015	0.0602847215	0.327475866	9.12770691e-07		2398.28221	
0.015	0.0494847239	0.341561797	9.12765626e-07		2414.66393	
0.015	0.0602847215	0.341561797	9.12770691e-07		2375.90268	
0.015	0.0710847491	0.327475866	9.1277069e-07		2338.23681	
0.015	0.0818847766	0.327475866	9.1277069e-07		2157.92027	
0.015	0.0710847491	0.341561797	9.1277069e-07		2235.29153	
0.015	0.0818847766	0.341561797	9.1277069e-07		1891.4624	
0.015	0.0925419379	0.242650444	9.27731906e-07		2412.06531	
0.015	0.10524038	0.242650444	1.31316968e-06		2376.43833	
0.015	0.0925419379	0.25704628	8.88612822e-07		2400.2082	
0.015	0.10524038	0.25704628	1.25779809e-06		2334.00088	
0.015	0.12321363	0.242650444	1.85858036e-06		2116.66482	
0.015	0.148651874	0.242650444	2.63052145e-06		1459.89008	
0.015	0.12321363	0.25704628	1.78021078e-06		1908.38492	
0.015	0.148651874	0.25704628	2.51960192e-06		1335.92557	
0.015	0.0925419379	0.27113214	8.8862183e-07		2379.60891	
0.015	0.10524038	0.27113214	1.25781084e-06		2228.74974	
0.015	0.0925419379	0.285218071	8.88621828e-07		2333.27501	
0.015	0.10524038	0.285218071	1.25781083e-06		2064.98269	
0.015	0.12321363	0.27113214	1.78022882e-06		1673.33798	
0.015	0.148651874	0.27113214	2.51962746e-06		1263.52161	
0.015	0.12321363	0.285218071	1.78022882e-06		1471.75224	
0.015	0.148651874	0.285218071	2.51962745e-06		1218.39228	
0.015	0.184649881	0.242650444	3.7220681e-06		1205.10443	
0.015	0.184649881	0.25704628	3.56512201e-06		1189.06735	
0.015	0.184649881	0.27113214	3.56515815e-06		1180.56461	
0.015	0.184649881	0.285218071	3.56515814e-06		1176.00867	
0.015	0.0925419379	0.299304003	8.88621828e-07		2239.00659	
0.015	0.10524038	0.299304003	1.25781083e-06		1805.47865	
0.015	0.0925419379	0.313389934	8.88621828e-07		2057.11807	
0.015	0.10524038	0.313389934	1.25781083e-06		1544.96004	
0.015	0.12321363	0.299304003	1.78022882e-06		1327.82962	
0.015	0.148651874	0.299304003	2.51962745e-06		1193.66718	
0.015	0.12321363	0.313389934	1.78022882e-06		1247.18479	
0.015	0.148651874	0.313389934	2.51962745e-06		1181.51078	
0.015	0.0925419379	0.327475866	8.88621828e-07		1752.68269	
0.015	0.10524038	0.327475866	1.25781083e-06		1348.16858	
0.015	0.0925419379	0.341561797	8.88621828e-07		1470.93399	
0.015	0.10524038	0.341561797	1.25781083e-06		1248.92658	
0.015	0.12321363	0.327475866	1.78022882e-06		1203.97636	
0.015	0.148651874	0.327475866	2.51962745e-06		1175.85878	
0.015	0.12321363	0.341561797	1.78022882e-06		1184.907	
0.015	0.148651874	0.341561797	2.51962745e-06		1173.49674	
0.015	0.184649881	0.299304003	3.56515814e-06		1173.76631	
0.015	0.184649881	0.313389934	3.56515814e-06		1172.73675	
0.015	0.184649881	0.327475866	3.56515814e-06		1172.28968	
0.015	0.184649881	0.341561797	3.56515814e-06		1172.10925	
0.015	0.0219384468	0.376178756	1.70175231e-09		2435.76584	
0.015	0.0292249805	0.356030784	6.43256901e-07		2443.24138	
0.015	0.0385745219	0.355647729	9.31398663e-07		2437.42747	
0.015	0.0280035222	0.370010164	8.51469033e-07		2442.25596	
0.015	0.0385745219	0.36973366	9.31398663e-07		2419.12984	
0.015	0.021099838	0.38569073	1.31686006e-07		2459.70826	
0.015	0.0199593451	0.398626843	3.4159989e-07		2478.62721	
0.015	0.0275540856	0.383819592	9.31398663e-07		2447.73514	
0.015	0.0385745219	0.383819592	9.31398663e-07		2388.96284	
0.015	0.0275540856	0.397905523	9.31398663e-07		2430.35998	
0.015	0.0385745219	0.397905523	9.31398663e-07		2329.01527	
0.015	0.0494847239	0.355647729	9.12765626e-07		2400.37471	
0.015	0.0602847215	0.355647729	9.12770691e-07		2297.23058	
0.015	0.0494847239	0.36973366	9.12765626e-07		2347.82368	
0.015	0.0602847215	0.36973366	9.12770691e-07		2153.94887	
0.015	0.0710847491	0.355647729	9.1277069e-07		2031.50135	
0.015	0.0818847766	0.355647729	9.1277069e-07		1589.26764	
0.015	0.0710847491	0.36973366	9.1277069e-07		1723.50905	
0.015	0.0818847766	0.36973366	9.1277069e-07		1360.61398	
0.015	0.0494847239	0.383819592	9.12765626e-07		2241.95926	
0.015	0.0602847215	0.383819592	9.12770691e-07		1872.73555	
0.015	0.0494847239	0.397905523	9.12765626e-07		2010.60145	
0.015	0.0602847215	0.397905523	9.12770691e-07		1545.51501	
0.015	0.0710847491	0.383819592	9.1277069e-07		1438.2947	
0.015	0.0818847766	0.383819592	9.1277069e-07		1250.51391	
0.015	0.0710847491	0.397905523	9.1277069e-07		1284.67418	
0.015	0.0818847766	0.397905523	9.1277069e-07		1201.95911	
0.015	0.018741685	0.41243823	5.51513774e-07		2493.38299	
0.015	0.0175106791	0.426400992	7.61427658e-07		2495.10455	
0.015	0.0275540856	0.411991455	9.31398663e-07		2387.18793	
0.015	0.0385745219	0.411991455	9.31398663e-07		2132.52977	
0.015	0.0275540856	0.426077386	9.31398663e-07		2255.60948	
0.015	0.0385745219	0.426077386	9.31398663e-07		1820.31342	
0.015	0.0104519402	0.443965192	5.00109322e-08		2570.33124	
0.015	0.0165910614	0.44022439	9.2133061e-07		2364.1923	
0.015	0.00945831718	0.455235425	2.49856832e-07		2675.39631	
0.015	0.0165336497	0.454249249	9.31398594e-07		2217.49061	
0.015	0.0275540856	0.440163318	9.31398663e-07		2004.33745	
0.015	0.0385745219	0.440163318	9.31398663e-07		1499.73905	
0.015	0.0275540856	0.454249249	9.31398663e-07		1619.73098	
0.015	0.0385745219	0.454249249	9.31398663e-07		1295.75661	
0.015	0.0494847239	0.411991455	9.12765626e-07		1665.19653	
0.015	0.0602847215	0.411991455	9.12770691e-07		1328.96652	
0.015	0.0494847239	0.426077386	9.12765626e-07		1390.8008	
0.015	0.0602847215	0.426077386	9.12770691e-07		1232.52321	
0.015	0.0710847491	0.411991455	9.1277069e-07		1214.33167	
0.015	0.0818847766	0.411991455	9.1277069e-07		1182.5981	
0.015	0.0710847491	0.426077386	9.1277069e-07		1186.97535	
0.015	0.0818847766	0.426077386	9.1277069e-07		1175.51774	
0.015	0.0494847239	0.440163318	9.12765626e-07		1260.95788	
0.015	0.0602847215	0.440163318	9.12770691e-07		1193.36037	
0.015	0.0494847239	0.454249249	9.12765626e-07		1201.06858	
0.015	0.0602847215	0.454249249	9.12770691e-07		1178.37004	
0.015	0.0710847491	0.440163318	9.1277069e-07		1176.82968	
0.015	0.0818847766	0.440163318	9.1277069e-07		1173.05511	
0.015	0.0710847491	0.454249249	9.1277069e-07		1173.33468	
0.015	0.0818847766	0.454249249	9.1277069e-07		1172.27195	
0.015	0.0925419379	0.355647729	8.88621828e-07		1303.78577	
0.015	0.10524038	0.355647729	1.25781083e-06		1202.80728	
0.015	0.0925419379	0.36973366	8.88621828e-07		1225.45625	
0.015	0.10524038	0.36973366	1.25781083e-06		1183.80755	
0.015	0.12321363	0.355647729	1.78022882e-06		1176.9403	
0.015	0.148651874	0.355647729	2.51962745e-06		1172.55549	
0.015	0.12321363	0.36973366	1.78022882e-06		1173.82519	
0.015	0.148651874	0.36973366	2.51962745e-06		1172.19872	
0.015	0.0925419379	0.383819592	8.88621828e-07		1192.58828	
0.015	0.10524038	0.383819592	1.25781083e-06		1176.33741	
0.015	0.0925419379	0.397905523	8.88621828e-07		1179.4339	
0.015	0.10524038	0.397905523	1.25781083e-06		1173.5008	
0.015	0.12321363	0.383819592	1.78022882e-06		1172.64472	
0.015	0.148651874	0.383819592	2.51962745e-06		1172.06792	
0.015	0.12321363	0.397905523	1.78022882e-06		1172.21461	
0.015	0.148651874	0.397905523	2.51962745e-06		1172.02203	
0.015	0.184649881	0.355647729	3.56515814e-06		1172.0397	
0.015	0.184649881	0.36973366	3.56515814e-06		1172.01403	
0.015	0.184649881	0.383819592	3.56515814e-06		1172.0049	
0.015	0.184649881	0.397905523	3.56515814e-06		1172.00181	
0.015	0.0925419379	0.411991455	8.88621828e-07		1174.5118	
0.015	0.10524038	0.411991455	1.25781083e-06		1172.48574	
0.015	0.0925419379	0.426077386	8.88621828e-07		1172.78902	
0.015	0.10524038	0.426077386	1.25781083e-06		1172.14491	
0.015	0.12321363	0.411991455	1.78022882e-06		1172.06671	
0.015	0.148651874	0.411991455	2.51962745e-06		1172.00687	
0.015	0.12321363	0.426077386	1.78022882e-06		1172.01921	
0.015	0.148651874	0.426077386	2.51962745e-06		1172.00222	
0.015	0.0925419379	0.440163318	8.88621828e-07		1172.22221	
0.015	0.10524038	0.440163318	1.25781083e-06		1172.03873	
0.015	0.0925419379	0.454249249	8.88621828e-07		1172.05388	
0.015	0.10524038	0.454249249	1.25781083e-06		1172.00916	
0.015	0.12321363	0.440163318	1.78022882e-06		1172.0052	
0.015	0.148651874	0.440163318	2.51962745e-06		1172.00092	
0.015	0.12321363	0.454249249	1.78022882e-06		1172.00153	
0.015	0.148651874	0.454249249	2.51962745e-06		1172.00058	
0.015	0.184649881	0.411991455	3.56515814e-06		1172.00082	
0.015	0.184649881	0.426077386	3.56515814e-06		1172.00052	
0.015	0.184649881	0.440163318	3.56515814e-06		1172.00044	
0.015	0.184649881	0.454249249	3.56515814e-06		1172.00041	
0.015	0.00825614795	0.468871106	4.59770716e-07		2377.68184	
0.015	0.0165336497	0.468335181	9.31398594e-07		1773.09656	
0.015	0.00702909336	0.48278905	6.69684599e-07		1882.62214	
0.015	0.0165336497	0.482421112	9.31398594e-07		1432.90894	
0.015	0.0275540856	0.468335181	9.31398663e-07		1344.97763	
0.015	0.0385745219	0.468335181	9.31398663e-07		1211.42846	
0.015	0.0275540856	0.482421112	9.31398663e-07		1226.27663	
0.015	0.0385745219	0.482421112	9.31398663e-07		1182.02421	
0.015	0.00584081913	0.496744564	8.72931966e-07		1435.46029	
0.015	0.0165336497	0.496507044	9.31398594e-07		1236.68062	
0.015	0.00551171598	0.510592975	9.31651843e-07		1172.0103	
0.015	0.0165336497	0.510592975	9.31398594e-07		1172.00579	
0.015	0.0275540856	0.496507044	9.31398663e-07		1181.74437	
0.015	0.0385745219	0.496507044	9.31398663e-07		1173.44649	
0.015	0.0275540856	0.510592975	9.31398663e-07		1172.00179	
0.015	0.0385745219	0.510592975	9.31398663e-07		1172.0007	
0.015	0.0494847239	0.468335181	9.12765626e-07		1180.15751	
0.015	0.0602847215	0.468335181	9.12770691e-07		1173.61381	
0.015	0.0494847239	0.482421112	9.12765626e-07		1173.77706	
0.015	0.0602847215	0.482421112	9.12770691e-07		1172.30936	
0.015	0.0710847491	0.468335181	9.1277069e-07		1172.30879	
0.015	0.0818847766	0.468335181	9.1277069e-07		1172.05808	
0.015	0.0710847491	0.482421112	9.1277069e-07		1172.05322	
0.015	0.0818847766	0.482421112	9.1277069e-07		1172.00941	
0.015	0.0494847239	0.496507044	9.12765626e-07		1172.21632	
0.015	0.0602847215	0.496507044	9.12770691e-07		1172.03298	
0.015	0.0494847239	0.510592975	9.12765626e-07		1172.00048	
0.015	0.0602847215	0.510592975	9.12770691e-07		1172.00047	
0.015	0.0710847491	0.496507044	9.1277069e-07		1172.00539	
0.015	0.0818847766	0.496507044	9.1277069e-07		1172.00125	
0.015	0.0710847491	0.510592975	9.1277069e-07		1172.00048	
0.015	0.0818847766	0.510592975	9.1277069e-07		1172.00049	
0.015	0.00551171598	0.524561906	9.1617483e-07		1172.00027	
0.015	0.0165336497	0.524561906	9.15925788e-07		1172.0003	
0.015	0.00551171598	0.5405225	1.19511144e-06		1172.00025	
0.015	0.0165336497	0.5405225	1.19478657e-06		1172.00029	
0.015	0.0275540856	0.524561906	9.15925856e-07		1172.00034	
0.015	0.0385745219	0.524561906	9.15925856e-07		1172.00037	
0.015	0.0275540856	0.5405225	1.19478666e-06		1172.00032	
0.015	0.0385745219	0.5405225	1.19478666e-06		1172.00036	
0.015	0.00551171598	0.561341742	1.55888264e-06		1172.00023	
0.015	0.0165336497	0.561341742	1.5584589e-06		1172.00027	
0.015	0.00551171598	0.588498002	2.03337952e-06		1172.0002	
0.015	0.0165336497	0.588498002	2.03282679e-06		1172.00024	
0.015	0.0275540856	0.561341742	1.55845901e-06		1172.0003	
0.015	0.0385745219	0.561341742	1.55845901e-06		1172.00034	
0.015	0.0275540856	0.588498002	2.03282694e-06		1172.00028	
0.015	0.0385745219	0.588498002	2.03282694e-06		1172.00031	
0.015	0.0494847239	0.524561906	8.97602359e-07		1172.00041	
0.015	0.0602847215	0.524561906	8.9760734e-07		1172.00044	
0.015	0.0494847239	0.5405225	1.17088443e-06		1172.00039	
0.015	0.0602847215	0.5405225	1.17089093e-06		1172.00042	
0.015	0.0710847491	0.524561906	8.97607339e-07		1172.00046	
0.015	0.0818847766	0.524561906	8.97607339e-07		1172.00048	
0.015	0.0710847491	0.5405225	1.17089093e-06		1172.00044	
0.015	0.0818847766	0.5405225	1.17089093e-06		1172.00046	
0.015	0.0494847239	0.561341742	1.52728136e-06		1172.00037	
0.015	0.0602847215	0.561341742	1.52728983e-06		1172.0004	
0.015	0.0494847239	0.588498002	1.99215935e-06		1172.00034	
0.015	0.0602847215	0.588498002	1.9921704e-06		1172.00036	
0.015	0.0710847491	0.561341742	1.52728983e-06		1172.00041	
0.015	0.0818847766	0.561341742	1.52728983e-06		1172.00043	
0.015	0.0710847491	0.588498002	1.9921704e-06		1172.00037	
0.015	0.0818847766	0.588498002	1.9921704e-06		1172.00038	
0.015	0.0925419379	0.468335181	8.88621828e-07		1172.01099	
0.015	0.10524038	0.468335181	1.25781083e-06		1172.00212	
0.015	0.0925419379	0.482421112	8.88621828e-07		1172.00201	
0.015	0.10524038	0.482421112	1.25781083e-06		1172.00074	
0.015	0.12321363	0.468335181	1.78022882e-06		1172.00071	
0.015	0.148651874	0.468335181	2.51962745e-06		1172.0005	
0.015	0.12321363	0.482421112	1.78022882e-06		1172.00055	
0.015	0.148651874	0.482421112	2.51962745e-06		1172.00048	
0.015	0.0925419379	0.496507044	8.88621828e-07		1172.00063	
0.015	0.10524038	0.496507044	1.25781083e-06		1172.00054	
0.015	0.0925419379	0.510592975	8.88621828e-07		1172.00051	
0.015	0.10524038	0.510592975	1.25781083e-06		1172.00051	
0.015	0.12321363	0.496507044	1.78022882e-06		1172.00051	
0.015	0.148651874	0.496507044	2.51962745e-06		1172.00046	
0.015	0.12321363	0.510592975	1.78022882e-06		1172.00049	
0.015	0.148651874	0.510592975	2.51962745e-06		1172.00044	
0.015	0.184649881	0.468335181	3.56515814e-06		1172.00039	
0.015	0.184649881	0.482421112	3.56515814e-06		1172.00038	
0.015	0.184649881	0.496507044	3.56515814e-06		1172.00037	
0.015	0.184649881	0.510592975	3.56515814e-06		1172.00036	
0.015	0.0925419379	0.524561906	8.73859648e-07		1172.00049	
0.015	0.10524038	0.524561906	1.23691552e-06		1172.00049	
0.015	0.0925419379	0.5405225	1.13991307e-06		1172.00046	
0.015	0.10524038	0.5405225	1.61350415e-06		1172.00046	
0.015	0.12321363	0.524561906	1.75065487e-06		1172.00047	
0.015	0.148651874	0.524561906	2.47777029e-06		1172.00043	
0.015	0.12321363	0.5405225	2.28365547e-06		1172.00045	
0.015	0.148651874	0.5405225	3.23214687e-06		1172.00041	
0.015	0.0925419379	0.561341742	1.48688285e-06		1172.00043	
0.015	0.10524038	0.561341742	2.10462684e-06		1172.00043	
0.015	0.0925419379	0.588498002	1.93946423e-06		1172.00038	
0.015	0.10524038	0.588498002	2.7452388e-06		1172.00038	
0.015	0.12321363	0.561341742	2.97876061e-06		1172.00042	
0.015	0.148651874	0.561341742	4.21595635e-06		1172.00038	
0.015	0.12321363	0.588498002	3.88544374e-06		1172.00037	
0.015	0.148651874	0.588498002	5.49922044e-06		1172.00034	
0.015	0.184649881	0.524561906	3.50593215e-06		1172.00034	
0.015	0.184649881	0.5405225	4.57334068e-06		1172.00033	
0.015	0.184649881	0.561341742	5.9653863e-06		1172.00031	
0.015	0.184649881	0.588498002	7.78114657e-06		1172.00028	
0.015	0.00551171598	0.623920157	2.65230503e-06		1172.00017	
0.015	0.0165336497	0.623920157	2.65158405e-06		1172.0002	
0.015	0.00551171598	0.670124202	3.45962073e-06		1172.00012	
0.015	0.0165336497	0.670124202	3.45868031e-06		1172.00015	
0.015	0.0275540856	0.623920157	2.65158425e-06		1172.00024	
0.015	0.0385745219	0.623920157	2.65158425e-06		1172.00026	
0.015	0.0275540856	0.670124202	3.45868057e-06		1172.00018	
0.015	0.0385745219	0.670124202	3.45868057e-06		1172.00019	
0.015	0.00551171598	0.730384105	4.51163052e-06		1172.00006	
0.015	0.0165336497	0.730384105	4.51040413e-06		1172.00008	
0.015	0.0275540856	0.730384105	4.51040446e-06		1172.00009	
0.015	0.0385745219	0.730384105	4.51040446e-06		1172.00009	
0.015	0.0494847239	0.623920157	2.59853815e-06		1172.00028	
0.015	0.0602847215	0.623920157	2.59855257e-06		1172.0003	
0.015	0.0494847239	0.670124202	3.38948815e-06		1172.00021	
0.015	0.0602847215	0.670124202	3.38950696e-06		1172.00021	
0.015	0.0710847491	0.623920157	2.59855257e-06		1172.00031	
0.015	0.0818847766	0.623920157	2.59855257e-06		1172.00031	
0.015	0.0710847491	0.670124202	3.38950696e-06		1172.00022	
0.015	0.0818847766	0.670124202	3.38950696e-06		1172.00022	
0.015	0.0494847239	0.730384105	4.42017185e-06		1172.00009	
