X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.012	0.124433366	0.0937547959		0.000341914334	3682.20524	
0.018	0.124433366	0.0937547959		0.000341914334	3682.20524	
0.015	0.1032708	0.114588129		0.000129409523	3628.04174	
0.012	0.109648899	0.115336121		0.00026992964	3626.08891	
0.018	0.109648899	0.115336121		0.00026992964	3626.08891	
0.012	0.124433366	0.114588129		0.000341914334	3737.0957	
0.018	0.124433366	0.114588129		0.000341914334	3737.0957	
0.015	0.0973564607	0.136660742		0.000114013563	4047.80602	
0.012	0.0981761519	0.139719871		4.51357383e-05	4070.00955	
0.018	0.0981761519	0.139719871		4.51357383e-05	4070.00955	
0.015	0.0921062498	0.156254796		0.000129409523	4472.93142	
0.012	0.0957924707	0.15751191		0.000160610091	4477.86941	
0.018	0.0957924707	0.15751191		0.000160610091	4477.86941	
0.015	0.100147598	0.126244075		1.53959592e-05	3988.52139	
0.012	0.108040745	0.135444604		0.000341091294	4009.34893	
0.012	0.124433366	0.135421463		0.000341914334	3897.27906	
0.018	0.124433366	0.135421463		0.000341914334	3897.27906	
0.012	0.108021478	0.156254796		0.000341914334	4073.435	
0.018	0.108021478	0.156254796		0.000341914334	4073.435	
0.012	0.124433366	0.156254796		0.000341914334	3716.87747	
0.018	0.124433366	0.156254796		0.000341914334	3716.87747	
0.015	0.133306953	5.55111512e-17		8.01171576e-06	3346.08203	
0.015	0.133306953	0.00249167752		3.09548927e-05	3346.08203	
0.012	0.140251208	0.0105128355		0.000310744229	3351.17897	
0.015	0.140175287	0		9.04317205e-05	3351.17897	
0.012	0.157750371	0.0104190652		0.000418392434	3883.11115	
0.018	0.157750371	0.0104190652		0.000418392434	3883.11115	
0.015	0.157750371	0		0.000120469282	3883.11115	
0.012	0.140175287	0.0312547965		0.000313999013	4699.3464	
0.018	0.140175287	0.0312547965		0.000313999013	4699.3464	
0.012	0.157750371	0.0312547965		0.000418296096	4338.54388	
0.018	0.157750371	0.0312547965		0.000418296096	4338.54388	
0.012	0.181161918	0.0104190652		0.000557313318	4025.56063	
0.018	0.181161918	0.0104190652		0.000557313318	4025.56063	
0.015	0.181161918	0		0.000160469286	4025.56063	
0.012	0.212346916	0.0104190652		0.000742360796	3936.92323	
0.018	0.212346916	0.0104190652		0.000742360796	3936.92323	
0.015	0.212346916	0		0.000213750691	3936.92323	
0.012	0.181161918	0.0312547965		0.000557184992	4051.79262	
0.018	0.181161918	0.0312547965		0.000557184992	4051.79262	
0.012	0.212346916	0.0312547965		0.000742189861	3800.53251	
0.018	0.212346916	0.0312547965		0.000742189861	3800.53251	
0.012	0.140175287	0.0520881293		0.00031399903	4068.38148	
0.018	0.140175287	0.0520881293		0.00031399903	4068.38148	
0.012	0.157750371	0.0520881293		0.000418296118	3967.36091	
0.018	0.157750371	0.0520881293		0.000418296118	3967.36091	
0.012	0.140175287	0.0729214626		0.00031399903	3887.99101	
0.018	0.140175287	0.0729214626		0.00031399903	3887.99101	
0.012	0.157750371	0.0729214626		0.000418296118	3820.36302	
0.018	0.157750371	0.0729214626		0.000418296118	3820.36302	
0.012	0.181161918	0.0520881293		0.000557185022	3809.63025	
0.018	0.181161918	0.0520881293		0.000557185022	3809.63025	
0.012	0.212346916	0.0520881293		0.000742189901	3598.28292	
0.018	0.212346916	0.0520881293		0.000742189901	3598.28292	
0.012	0.181161918	0.0729214626		0.000557185022	3679.36811	
0.018	0.181161918	0.0729214626		0.000557185022	3679.36811	
0.012	0.212346916	0.0729214626		0.000742189901	3431.85007	
0.018	0.212346916	0.0729214626		0.000742189901	3431.85007	
0.012	0.253886422	0.0104190652		0.000988850497	3608.82331	
0.018	0.253886422	0.0104190652		0.000988850497	3608.82331	
0.015	0.253886422	0		0.000284723383	3608.82331	
0.012	0.309209906	0.0104190652		0.00131682543	2299.695	
0.018	0.309209906	0.0104190652		0.00131682543	2299.695	
0.015	0.340806441	0.0104190652		0.000125028782	2299.695	
0.015	0.309209906	0		0.000379158421	2299.695	
0.012	0.253886422	0.0312547965		0.000988622806	3263.76738	
0.018	0.253886422	0.0312547965		0.000988622806	3263.76738	
0.012	0.309209906	0.0312547965		0.00131652222	1872.02348	
0.018	0.309209906	0.0312547965		0.00131652222	1872.02348	
0.015	0.340806441	0.0312547965		0.000124999993	1872.02348	
0.012	0.253886422	0.0520881293		0.000988622859	2986.35866	
0.018	0.253886422	0.0520881293		0.000988622859	2986.35866	
0.012	0.309209906	0.0520881293		0.00131652229	1641.54103	
0.018	0.309209906	0.0520881293		0.00131652229	1641.54103	
0.015	0.340806441	0.0520881293		0.000125	1641.54103	
0.012	0.253886422	0.0729214626		0.000988622859	2665.30265	
0.018	0.253886422	0.0729214626		0.000988622859	2665.30265	
0.012	0.309209906	0.0729214626		0.00131652229	1462.39593	
0.018	0.309209906	0.0729214626		0.00131652229	1462.39593	
0.015	0.340806441	0.0729214626		0.000125	1462.39593	
0.012	0.140175287	0.0937547959		0.00031399903	3749.82952	
0.018	0.140175287	0.0937547959		0.00031399903	3749.82952	
0.012	0.157750371	0.0937547959		0.000418296118	3685.4246	
0.018	0.157750371	0.0937547959		0.000418296118	3685.4246	
0.012	0.140175287	0.114588129		0.00031399903	3713.71973	
0.018	0.140175287	0.114588129		0.00031399903	3713.71973	
0.012	0.157750371	0.114588129		0.000418296118	3618.75868	
0.018	0.157750371	0.114588129		0.000418296118	3618.75868	
0.012	0.181161918	0.0937547959		0.000557185022	3547.65597	
0.018	0.181161918	0.0937547959		0.000557185022	3547.65597	
0.012	0.212346916	0.0937547959		0.000742189901	3249.34747	
0.018	0.212346916	0.0937547959		0.000742189901	3249.34747	
0.012	0.181161918	0.114588129		0.000557185022	3451.03089	
0.018	0.181161918	0.114588129		0.000557185022	3451.03089	
0.012	0.212346916	0.114588129		0.000742189901	3071.33805	
0.018	0.212346916	0.114588129		0.000742189901	3071.33805	
0.012	0.140175287	0.135421463		0.00031399903	3703.3395	
0.018	0.140175287	0.135421463		0.00031399903	3703.3395	
0.012	0.157750371	0.135421463		0.000418296118	3555.57999	
0.018	0.157750371	0.135421463		0.000418296118	3555.57999	
0.012	0.140175287	0.156254796		0.00031399903	3555.6131	
0.018	0.140175287	0.156254796		0.00031399903	3555.6131	
0.012	0.157750371	0.156254796		0.000418296118	3395.58871	
0.018	0.157750371	0.156254796		0.000418296118	3395.58871	
0.012	0.181161918	0.135421463		0.000557185022	3335.15282	
0.018	0.181161918	0.135421463		0.000557185022	3335.15282	
0.012	0.212346916	0.135421463		0.000742189901	2815.67634	
0.018	0.212346916	0.135421463		0.000742189901	2815.67634	
0.012	0.181161918	0.156254796		0.000557185022	3181.13065	
0.018	0.181161918	0.156254796		0.000557185022	3181.13065	
0.012	0.212346916	0.156254796		0.000742189901	2437.14977	
0.018	0.212346916	0.156254796		0.000742189901	2437.14977	
0.012	0.253886422	0.0937547959		0.000988622859	2301.90024	
0.018	0.253886422	0.0937547959		0.000988622859	2301.90024	
0.012	0.309209906	0.0937547959		0.00131652229	1344.86651	
0.018	0.309209906	0.0937547959		0.00131652229	1344.86651	
0.015	0.340806441	0.0937547959		0.000125	1344.86651	
0.012	0.253886422	0.114588129		0.000988622859	1956.7712	
0.018	0.253886422	0.114588129		0.000988622859	1956.7712	
0.012	0.309209906	0.114588129		0.00131652229	1268.91162	
0.018	0.309209906	0.114588129		0.00131652229	1268.91162	
0.015	0.340806441	0.114588129		0.000125	1268.91162	
0.012	0.253886422	0.135421463		0.000988622859	1651.87275	
0.018	0.253886422	0.135421463		0.000988622859	1651.87275	
0.012	0.309209906	0.135421463		0.00131652229	1221.44957	
0.018	0.309209906	0.135421463		0.00131652229	1221.44957	
0.015	0.340806441	0.135421463		0.000125	1221.44957	
0.012	0.253886422	0.156254796		0.000988622859	1427.75897	
0.018	0.253886422	0.156254796		0.000988622859	1427.75897	
0.012	0.309209906	0.156254796		0.00131652229	1195.26127	
0.018	0.309209906	0.156254796		0.00131652229	1195.26127	
0.015	0.340806441	0.156254796		0.000125	1195.26127	
0.015	0.0669889311	0.249993906		1.35293572e-07	3323.61264	
0.012	0.0669899038	0.249997536		6.35567726e-11	3323.52139	
0.018	0.0669899038	0.249997536		6.35567726e-11	3323.52139	
0.015	0.086523975	0.177088129		0.000129409523	4337.51355	
0.012	0.0930720679	0.177817272		0.000276907483	4255.22827	
0.018	0.0930720679	0.177817272		0.000276907483	4255.22827	
0.015	0.0807771044	0.198535742		0.000121778134	4293.07633	
0.012	0.0816526183	0.201803205		5.14927568e-05	4378.04652	
0.018	0.0816526183	0.201803205		5.14927568e-05	4378.04652	
0.015	0.0835682418	0.188119076		7.63138841e-06	3564.61898	
0.012	0.0916143813	0.197927385		0.000341712119	3600.39262	
0.018	0.0916143813	0.197927385		0.000341712119	3600.39262	
0.012	0.108021478	0.177088129		0.000341914334	3802.49306	
0.018	0.108021478	0.177088129		0.000341914334	3802.49306	
0.012	0.124433366	0.177088129		0.000341914334	3534.14695	
0.018	0.124433366	0.177088129		0.000341914334	3534.14695	
0.012	0.108021478	0.197921463		0.000341914334	3354.43998	
0.018	0.108021478	0.197921463		0.000341914334	3354.43998	
0.012	0.124433366	0.197921463		0.000341914334	3310.2903	
0.018	0.124433366	0.197921463		0.000341914334	3310.2903	
0.015	0.0753594253	0.218754796		0.000129409523	3320.28021	
0.012	0.0792201269	0.219959568		0.000167587934	3319.92478	
0.018	0.0792201269	0.219959568		0.000167587934	3319.92478	
0.012	0.0916095902	0.218754796		0.000341914335	3322.34572	
0.018	0.0916095902	0.218754796		0.000341914335	3322.34572	
0.015	0.0697800685	0.239577239		0.000129274229	3323.61264	
0.012	0.0764951149	0.240299348		0.000283885263	3323.52139	
0.012	0.0916095902	0.239588129		0.000341914335	3321.91055	
0.018	0.0916095902	0.239588129		0.000341914335	3321.91055	
0.012	0.108021478	0.218754796		0.000341914334	3315.80104	
0.018	0.108021478	0.218754796		0.000341914334	3315.80104	
0.012	0.124433366	0.218754796		0.000341914334	3289.95418	
0.018	0.124433366	0.218754796		0.000341914334	3289.95418	
0.012	0.108021478	0.239588129		0.000341914334	3302.77681	
0.018	0.108021478	0.239588129		0.000341914334	3302.77681	
0.012	0.124433366	0.239588129		0.000341914334	3257.9486	
0.018	0.124433366	0.239588129		0.000341914334	3257.9486	
0.015	0.0641334229	0.260650807		0.000132258742	3332.14451	
0.012	0.065088175	0.264192232		6.08616749e-05	3332.1418	
0.015	0.0584282569	0.281942777		0.000132258086	3333.18326	
0.012	0.0625516851	0.283124851		0.000182335295	3333.18659	
0.018	0.0625516851	0.283124851		0.000182335295	3333.18659	
0.015	0.0500577768	0.313181834		8.68164025e-06	3262.89763	
0.012	0.0501201927	0.313414773		2.61704436e-07	3263.11264	
0.018	0.0501201927	0.313414773		2.61704436e-07	3263.11264	
0.015	0.0529103527	0.302535875		0.000123576446	3327.15953	
0.012	0.0597707433	0.303935967		0.000303547211	3327.16973	
0.015	0.047017953	0.324526611		0.000132258086	3354.86286	
0.012	0.0482112322	0.327663449		6.87105403e-05	3354.86943	
0.018	0.0482112322	0.327663449		6.87105403e-05	3354.86943	
0.012	0.0586184369	0.324526611		0.000356571996	3333.04287	
0.018	0.0586184369	0.324526611		0.000356571996	3333.04287	
0.012	0.0751977476	0.260650807		0.00034944035	3325.48194	
0.018	0.0751977476	0.260650807		0.00034944035	3325.48194	
0.012	0.0916095902	0.260650807		0.000349442289	3318.77784	
0.018	0.0916095902	0.260650807		0.000349442289	3318.77784	
0.012	0.0751977476	0.281942777		0.000349438617	3321.53998	
0.018	0.0751977476	0.281942777		0.000349438617	3321.53998	
0.012	0.0916095902	0.281942777		0.000349440556	3280.62856	
0.018	0.0916095902	0.281942777		0.000349440556	3280.62856	
0.012	0.108021478	0.260650807		0.000349442289	3264.57996	
0.018	0.108021478	0.260650807		0.000349442289	3264.57996	
0.012	0.124433366	0.260650807		0.000349442289	3162.64415	
0.018	0.124433366	0.260650807		0.000349442289	3162.64415	
0.012	0.108021478	0.281942777		0.000349440555	3197.54679	
0.018	0.108021478	0.281942777		0.000349440555	3197.54679	
0.012	0.124433366	0.281942777		0.000349440555	2932.2153	
0.018	0.124433366	0.281942777		0.000349440555	2932.2153	
0.012	0.0751977476	0.303234694		0.000349438617	3305.14611	
0.018	0.0751977476	0.303234694		0.000349438617	3305.14611	
0.012	0.0916095902	0.303234694		0.000349440556	3231.81977	
0.018	0.0916095902	0.303234694		0.000349440556	3231.81977	
0.012	0.0751977476	0.324526611		0.000349438617	3239.916	
0.018	0.0751977476	0.324526611		0.000349438617	3239.916	
0.012	0.0916095902	0.324526611		0.000349440556	3068.31195	
0.018	0.0916095902	0.324526611		0.000349440556	3068.31195	
0.012	0.108021478	0.303234694		0.000349440556	2997.26567	
0.018	0.108021478	0.303234694		0.000349440556	2997.26567	
0.012	0.124433366	0.303234694		0.000349440556	2421.57631	
0.018	0.124433366	0.303234694		0.000349440556	2421.57631	
0.012	0.108021478	0.324526611		0.000349440556	2554.02452	
0.018	0.108021478	0.324526611		0.000349440556	2554.02452	
0.012	0.124433366	0.324526611		0.000349440556	1777.03899	
0.018	0.124433366	0.324526611		0.000349440556	1777.03899	
0.012	0.140175287	0.177088129		0.00031399903	3373.96189	
0.018	0.140175287	0.177088129		0.00031399903	3373.96189	
0.012	0.157750371	0.177088129		0.000418296118	3279.18889	
0.018	0.157750371	0.177088129		0.000418296118	3279.18889	
0.012	0.140175287	0.197921463		0.00031399903	3272.4888	
0.018	0.140175287	0.197921463		0.00031399903	3272.4888	
0.012	0.157750371	0.197921463		0.000418296118	3187.41888	
0.018	0.157750371	0.197921463		0.000418296118	3187.41888	
0.012	0.181161918	0.177088129		0.000557185022	3000.80842	
0.018	0.181161918	0.177088129		0.000557185022	3000.80842	
0.012	0.212346916	0.177088129		0.000742189901	1999.65802	
0.018	0.212346916	0.177088129		0.000742189901	1999.65802	
0.012	0.181161918	0.197921463		0.000557185022	2696.19116	
0.018	0.181161918	0.197921463		0.000557185022	2696.19116	
0.012	0.212346916	0.197921463		0.000742189901	1624.81221	
0.018	0.212346916	0.197921463		0.000742189901	1624.81221	
0.012	0.140175287	0.218754796		0.00031399903	3239.01546	
0.018	0.140175287	0.218754796		0.00031399903	3239.01546	
0.012	0.157750371	0.218754796		0.000418296118	3038.85452	
0.018	0.157750371	0.218754796		0.000418296118	3038.85452	
0.012	0.140175287	0.239588129		0.00031399903	3131.40871	
0.018	0.140175287	0.239588129		0.00031399903	3131.40871	
0.012	0.157750371	0.239588129		0.000418296118	2673.93365	
0.018	0.157750371	0.239588129		0.000418296118	2673.93365	
0.012	0.181161918	0.218754796		0.000557185022	2174.27874	
0.018	0.181161918	0.218754796		0.000557185022	2174.27874	
0.012	0.212346916	0.218754796		0.000742189901	1372.1188	
0.018	0.212346916	0.218754796		0.000742189901	1372.1188	
0.012	0.181161918	0.239588129		0.000557185022	1692.25348	
0.018	0.181161918	0.239588129		0.000557185022	1692.25348	
0.012	0.212346916	0.239588129		0.000742189901	1252.71321	
0.018	0.212346916	0.239588129		0.000742189901	1252.71321	
0.012	0.253886422	0.177088129		0.000988622859	1301.43203	
0.018	0.253886422	0.177088129		0.000988622859	1301.43203	
0.012	0.309209906	0.177088129		0.00131652229	1182.30753	
0.018	0.309209906	0.177088129		0.00131652229	1182.30753	
0.015	0.340806441	0.177088129		0.000125	1182.30753	
0.012	0.253886422	0.197921463		0.000988622859	1228.96251	
0.018	0.253886422	0.197921463		0.000988622859	1228.96251	
0.012	0.309209906	0.197921463		0.00131652229	1176.1389	
0.018	0.309209906	0.197921463		0.00131652229	1176.1389	
0.015	0.340806441	0.197921463		0.000125	1176.1389	
0.012	0.253886422	0.218754796		0.000988622859	1194.14307	
0.018	0.253886422	0.218754796		0.000988622859	1194.14307	
0.012	0.309209906	0.218754796		0.00131652229	1173.51944	
0.018	0.309209906	0.218754796		0.00131652229	1173.51944	
0.015	0.340806441	0.218754796		0.000125	1173.51944	
0.012	0.253886422	0.239588129		0.000988622859	1180.01851	
0.018	0.253886422	0.239588129		0.000988622859	1180.01851	
0.012	0.309209906	0.239588129		0.00131652229	1172.52096	
0.018	0.309209906	0.239588129		0.00131652229	1172.52096	
0.015	0.340806441	0.239588129		0.000125	1172.52096	
0.012	0.140175287	0.260650807		0.000320912371	2876.17516	
0.018	0.140175287	0.260650807		0.000320912371	2876.17516	
0.012	0.157750371	0.260650807		0.000427505776	2067.45779	
0.018	0.157750371	0.260650807		0.000427505776	2067.45779	
0.012	0.140175287	0.281942777		0.000320910779	2322.19117	
0.018	0.140175287	0.281942777		0.000320910779	2322.19117	
0.012	0.157750371	0.281942777		0.000427503655	1546.01462	
0.018	0.157750371	0.281942777		0.000427503655	1546.01462	
0.012	0.181161918	0.260650807		0.000569452608	1376.56749	
0.018	0.181161918	0.260650807		0.000569452608	1376.56749	
0.012	0.212346916	0.260650807		0.000758530754	1199.48407	
0.018	0.212346916	0.260650807		0.000758530754	1199.48407	
0.012	0.181161918	0.281942777		0.000569449783	1240.6192	
0.018	0.181161918	0.281942777		0.000569449783	1240.6192	
0.012	0.212346916	0.281942777		0.000758526991	1180.43881	
0.018	0.212346916	0.281942777		0.000758526991	1180.43881	
0.012	0.140175287	0.303234694		0.000320910779	1684.08224	
0.018	0.140175287	0.303234694		0.000320910779	1684.08224	
0.012	0.157750371	0.303234694		0.000427503656	1297.72717	
0.018	0.157750371	0.303234694		0.000427503656	1297.72717	
0.012	0.140175287	0.324526611		0.000320910779	1341.75628	
0.018	0.140175287	0.324526611		0.000320910779	1341.75628	
0.012	0.157750371	0.324526611		0.000427503656	1207.99879	
0.018	0.157750371	0.324526611		0.000427503656	1207.99879	
0.012	0.181161918	0.303234694		0.000569449784	1192.309	
0.018	0.181161918	0.303234694		0.000569449784	1192.309	
0.012	0.212346916	0.303234694		0.000758526992	1174.38393	
0.018	0.212346916	0.303234694		0.000758526992	1174.38393	
0.012	0.181161918	0.324526611		0.000569449784	1177.51589	
0.018	0.181161918	0.324526611		0.000569449784	1177.51589	
0.012	0.212346916	0.324526611		0.000758526992	1172.63187	
0.018	0.212346916	0.324526611		0.000758526992	1172.63187	
0.012	0.253886422	0.260650807		0.00101038945	1174.58959	
0.018	0.253886422	0.260650807		0.00101038945	1174.58959	
0.012	0.309209906	0.260650807		0.00134550827	1172.16312	
0.018	0.309209906	0.260650807		0.00134550827	1172.16312	
0.015	0.340806441	0.260650807		0.000127752135	1172.16312	
0.012	0.253886422	0.281942777		0.00101038443	1172.76302	
0.018	0.253886422	0.281942777		0.00101038443	1172.76302	
0.012	0.309209906	0.281942777		0.00134550159	1172.04706	
0.018	0.309209906	0.281942777		0.00134550159	1172.04706	
0.015	0.340806441	0.281942777		0.000127751501	1172.04706	
0.012	0.253886422	0.303234694		0.00101038443	1172.20999	
0.018	0.253886422	0.303234694		0.00101038443	1172.20999	
0.012	0.309209906	0.303234694		0.0013455016	1172.01312	
0.018	0.309209906	0.303234694		0.0013455016	1172.01312	
0.015	0.340806441	0.303234694		0.000127751501	1172.01312	
0.012	0.253886422	0.324526611		0.00101038443	1172.05515	
0.018	0.253886422	0.324526611		0.00101038443	1172.05515	
0.012	0.309209906	0.324526611		0.0013455016	1172.00384	
0.018	0.309209906	0.324526611		0.0013455016	1172.00384	
0.015	0.340806441	0.324526611		0.000127751501	1172.00384	
0.015	0.0331266366	0.376369709		1.72273312e-05	3350.99636	
0.012	0.0332504911	0.37683194		1.03048937e-06	3351.16897	
0.018	0.0332504911	0.37683194		1.03048937e-06	3351.16897	
0.015	0.0413128011	0.345818527		0.000132258086	3359.13262	
0.012	0.0456270807	0.346951818		0.000190184161	3359.16243	
0.018	0.0456270807	0.346951818		0.000190184161	3359.16243	
0.012	0.0586184369	0.345818527		0.000356571996	3274.07204	
0.018	0.0586184369	0.345818527		0.000356571996	3274.07204	
0.015	0.0359792126	0.365723751		0.000115030755	3310.56217	
0.012	0.0428654755	0.36777206		0.000310627292	3310.58654	
0.018	0.0428654755	0.36777206		0.000310627292	3310.58654	
0.012	0.0586184369	0.367110444		0.000356571996	3186.06407	
0.018	0.0586184369	0.367110444		0.000356571996	3186.06407	
0.015	0.0299024972	0.388402361		0.000132258086	3387.96255	
0.012	0.0313231767	0.391217611		7.65594065e-05	3387.95895	
0.015	0.0241973453	0.409694278		0.000132258086	3444.44158	
0.012	0.0287019583	0.410782651		0.000198033027	3444.4376	
0.018	0.0287019583	0.410782651		0.000198033027	3444.4376	
0.012	0.0418716123	0.388402361		0.000356571996	3262.56849	
0.018	0.0418716123	0.388402361		0.000356571996	3262.56849	
0.012	0.0586184369	0.388402361		0.000356571996	2946.6096	
0.018	0.0586184369	0.388402361		0.000356571996	2946.6096	
0.012	0.0418716123	0.409694278		0.000356571996	3052.35666	
0.018	0.0418716123	0.409694278		0.000356571996	3052.35666	
0.012	0.0586184369	0.409694278		0.000356571996	2254.12388	
0.018	0.0586184369	0.409694278		0.000356571996	2254.12388	
0.012	0.0751977476	0.345818527		0.000349438617	3130.18486	
0.018	0.0751977476	0.345818527		0.000349438617	3130.18486	
0.012	0.0916095902	0.345818527		0.000349440556	2680.0289	
0.018	0.0916095902	0.345818527		0.000349440556	2680.0289	
0.012	0.0751977476	0.367110444		0.000349438617	2800.23681	
0.018	0.0751977476	0.367110444		0.000349438617	2800.23681	
0.012	0.0916095902	0.367110444		0.000349440556	2005.39141	
0.018	0.0916095902	0.367110444		0.000349440556	2005.39141	
0.012	0.108021478	0.345818527		0.000349440556	1886.90944	
0.018	0.108021478	0.345818527		0.000349440556	1886.90944	
0.012	0.124433366	0.345818527		0.000349440556	1374.3041	
0.018	0.124433366	0.345818527		0.000349440556	1374.3041	
0.012	0.108021478	0.367110444		0.000349440556	1412.64874	
0.018	0.108021478	0.367110444		0.000349440556	1412.64874	
0.012	0.124433366	0.367110444		0.000349440556	1228.6244	
0.018	0.124433366	0.367110444		0.000349440556	1228.6244	
0.012	0.0751977476	0.388402361		0.000349438617	2131.27485	
0.018	0.0751977476	0.388402361		0.000349438617	2131.27485	
0.012	0.0916095902	0.388402361		0.000349440556	1451.00786	
0.018	0.0916095902	0.388402361		0.000349440556	1451.00786	
0.012	0.0751977476	0.409694278		0.000349438617	1496.90464	
0.018	0.0751977476	0.409694278		0.000349438617	1496.90464	
0.012	0.0916095902	0.409694278		0.000349440556	1251.40633	
0.018	0.0916095902	0.409694278		0.000349440556	1251.40633	
0.012	0.108021478	0.388402361		0.000349440556	1238.6809	
0.018	0.108021478	0.388402361		0.000349440556	1238.6809	
0.012	0.124433366	0.388402361		0.000349440556	1186.53321	
0.018	0.124433366	0.388402361		0.000349440556	1186.53321	
0.012	0.108021478	0.409694278		0.000349440556	1189.14033	
0.018	0.108021478	0.409694278		0.000349440556	1189.14033	
0.012	0.124433366	0.409694278		0.000349440556	1175.55063	
0.018	0.124433366	0.409694278		0.000349440556	1175.55063	
0.015	0.0161954971	0.439557582		2.57730508e-05	3503.98114	
0.012	0.0163807903	0.440249106		2.30642412e-06	3504.00598	
0.018	0.0163807903	0.440249106		2.30642412e-06	3504.00598	
0.015	0.0190480731	0.428911624		0.000106485035	3145.66727	
0.012	0.0259740707	0.431598331		0.000317200224	3145.6747	
0.018	0.0259740707	0.431598331		0.000317200224	3145.6747	
0.015	0.0127870414	0.452278112		0.000132258086	3699.96295	
0.012	0.0144271093	0.454831579		8.4408299e-05	3699.96392	
0.018	0.0144271093	0.454831579		8.4408299e-05	3699.96392	
0.012	0.0251247884	0.452278112		0.000356571969	2720.95731	
0.018	0.0251247884	0.452278112		0.000356571969	2720.95731	
0.012	0.0418716123	0.430986195		0.000356571996	2414.16588	
0.018	0.0418716123	0.430986195		0.000356571996	2414.16588	
0.012	0.0586184369	0.430986195		0.000356571996	1586.82091	
0.018	0.0586184369	0.430986195		0.000356571996	1586.82091	
0.012	0.0418716123	0.452278112		0.000356571996	1679.99676	
0.018	0.0418716123	0.452278112		0.000356571996	1679.99676	
0.012	0.0586184369	0.452278112		0.000356571996	1288.549	
0.018	0.0586184369	0.452278112		0.000356571996	1288.549	
0.015	0.00708188949	0.473570029		0.000132258086	2615.61495	
0.012	0.0117763777	0.47461691		0.00020588192	2615.61541	
0.018	0.0117763777	0.47461691		0.00020588192	2615.61541	
0.012	0.0251247884	0.473570029		0.000356571969	1752.14003	
0.018	0.0251247884	0.473570029		0.000356571969	1752.14003	
0.015	0.00211465676	0.492107994		9.8044876e-05	1656.26943	
0.012	0.00909487535	0.495417874		0.000323291152	1656.26944	
0.018	0.00909487535	0.495417874		0.000323291152	1656.26944	
0.015	0	0.502753952		3.30474234e-05	1656.26944	
0.012	0.0251247884	0.494861945		0.000356571969	1298.40776	
0.018	0.0251247884	0.494861945		0.000356571969	1298.40776	
0.012	0.0418716123	0.473570029		0.000356571996	1297.94961	
0.018	0.0418716123	0.473570029		0.000356571996	1297.94961	
0.012	0.0586184369	0.473570029		0.000356571996	1194.96294	
0.018	0.0586184369	0.473570029		0.000356571996	1194.96294	
0.012	0.0418716123	0.494861945		0.000356571996	1191.23087	
0.018	0.0418716123	0.494861945		0.000356571996	1191.23087	
0.012	0.0586184369	0.494861945		0.000356571996	1174.85002	
0.018	0.0586184369	0.494861945		0.000356571996	1174.85002	
0.012	0.0751977476	0.430986195		0.000349438617	1270.83767	
0.018	0.0751977476	0.430986195		0.000349438617	1270.83767	
0.012	0.0916095902	0.430986195		0.000349440556	1192.58303	
0.018	0.0916095902	0.430986195		0.000349440556	1192.58303	
0.012	0.0751977476	0.452278112		0.000349438617	1194.95092	
0.018	0.0751977476	0.452278112		0.000349438617	1194.95092	
0.012	0.0916095902	0.452278112		0.000349440556	1176.30862	
0.018	0.0916095902	0.452278112		0.000349440556	1176.30862	
0.012	0.108021478	0.430986195		0.000349440556	1176.06888	
0.018	0.108021478	0.430986195		0.000349440556	1176.06888	
0.012	0.124433366	0.430986195		0.000349440556	1172.78793	
0.018	0.124433366	0.430986195		0.000349440556	1172.78793	
0.012	0.108021478	0.452278112		0.000349440556	1172.78755	
0.018	0.108021478	0.452278112		0.000349440556	1172.78755	
0.012	0.124433366	0.452278112		0.000349440556	1172.14276	
0.018	0.124433366	0.452278112		0.000349440556	1172.14276	
0.012	0.0751977476	0.473570029		0.000349438617	1175.97992	
0.018	0.0751977476	0.473570029		0.000349438617	1175.97992	
0.012	0.0916095902	0.473570029		0.000349440556	1172.67782	
0.018	0.0916095902	0.473570029		0.000349440556	1172.67782	
0.012	0.0751977476	0.494861945		0.000349438617	1172.42388	
0.018	0.0751977476	0.494861945		0.000349438617	1172.42388	
0.012	0.0916095902	0.494861945		0.000349440556	1172.06408	
0.018	0.0916095902	0.494861945		0.000349440556	1172.06408	
0.012	0.108021478	0.473570029		0.000349440556	1172.11421	
0.018	0.108021478	0.473570029		0.000349440556	1172.11421	
0.012	0.124433366	0.473570029		0.000349440556	1172.01967	
0.018	0.124433366	0.473570029		0.000349440556	1172.01967	
0.012	0.108021478	0.494861945		0.000349440556	1172.01022	
0.018	0.108021478	0.494861945		0.000349440556	1172.01022	
0.012	0.124433366	0.494861945		0.000349440556	1172.00219	
0.018	0.124433366	0.494861945		0.000349440556	1172.00219	
0.012	0.140175287	0.345818527		0.000320910779	1220.20694	
0.018	0.140175287	0.345818527		0.000320910779	1220.20694	
0.012	0.157750371	0.345818527		0.000427503656	1181.58439	
0.018	0.157750371	0.345818527		0.000427503656	1181.58439	
0.012	0.140175287	0.367110444		0.000320910779	1184.58622	
0.018	0.140175287	0.367110444		0.000320910779	1184.58622	
0.012	0.157750371	0.367110444		0.000427503656	1174.42603	
0.018	0.157750371	0.367110444		0.000427503656	1174.42603	
0.012	0.181161918	0.345818527		0.000569449784	1173.42833	
