X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.015	0.022834178	0.272565679	6.01264574e-08		1433.95552	
0.015	0.0255299258	0.272565679	7.25909962e-08		1434.25485	
0.015	0.022834178	0.276668358	6.01264574e-08		1432.84932	
0.015	0.0255299258	0.276668358	7.25909962e-08		1434.05218	
0.015	0.0287843877	0.272565679	8.76331515e-08		1435.86427	
0.015	0.0327132324	0.272565679	1.05792313e-07		1437.62725	
0.015	0.0287843877	0.276668358	8.76331515e-08		1436.94714	
0.015	0.0327132324	0.276668358	1.05792313e-07		1439.14131	
0.015	0.0374562043	0.264360321	1.27714378e-07		1435.91275	
0.015	0.0431820051	0.264360321	1.54179088e-07		1437.72224	
0.015	0.0374562043	0.268463	1.27714378e-07		1436.62227	
0.015	0.0431820051	0.268463	1.54179088e-07		1437.712	
0.015	0.0500942945	0.264360321	1.86127761e-07		1439.71145	
0.015	0.0584389342	0.264360321	2.24696772e-07		1440.6867	
0.015	0.0500942945	0.268463	1.86127761e-07		1439.34144	
0.015	0.0584389342	0.268463	2.24696772e-07		1439.72047	
0.015	0.0374562043	0.272565679	1.27714378e-07		1438.61428	
0.015	0.0431820051	0.272565679	1.54179088e-07		1438.61764	
0.015	0.0374562043	0.276668358	1.27714378e-07		1439.49073	
0.015	0.0431820051	0.276668358	1.54179088e-07		1439.5045	
0.015	0.0500942945	0.272565679	1.86127761e-07		1439.61318	
0.015	0.0584389342	0.272565679	2.24696772e-07		1439.40115	
0.015	0.0500942945	0.276668358	1.86127761e-07		1440.7458	
0.015	0.0584389342	0.276668358	2.24696772e-07		1440.06419	
0.015	0.022834178	0.280771037	6.01264574e-08		1432.7136	
0.015	0.0255299258	0.280771037	7.25909962e-08		1434.29134	
0.015	0.022834178	0.284873715	6.01264574e-08		1433.20601	
0.015	0.0255299258	0.284873715	7.25909962e-08		1435.03783	
0.015	0.0287843877	0.280771037	8.76331515e-08		1437.53625	
0.015	0.0327132324	0.280771037	1.05792313e-07		1439.58438	
0.015	0.0287843877	0.284873715	8.76331515e-08		1437.75235	
0.015	0.0327132324	0.284873715	1.05792313e-07		1439.48853	
0.015	0.022834178	0.288976394	6.01264574e-08		1434.79848	
0.015	0.0255299258	0.288976394	7.25909962e-08		1436.72472	
0.015	0.022834178	0.293079073	6.01264574e-08		1437.95211	
0.015	0.0255299258	0.293079073	7.25909962e-08		1438.61256	
0.015	0.0287843877	0.288976394	8.76331515e-08		1437.87698	
0.015	0.0327132324	0.288976394	1.05792313e-07		1438.02027	
0.015	0.0287843877	0.293079073	8.76331515e-08		1437.71799	
0.015	0.0327132324	0.293079073	1.05792313e-07		1436.56404	
0.015	0.0374562043	0.280771037	1.27714378e-07		1439.76449	
0.015	0.0431820051	0.280771037	1.54179088e-07		1439.95518	
0.015	0.0374562043	0.284873715	1.27714378e-07		1439.69782	
0.015	0.0431820051	0.284873715	1.54179088e-07		1440.16326	
0.015	0.0500942945	0.280771037	1.86127761e-07		1441.48667	
0.015	0.0584389342	0.280771037	2.24696772e-07		1441.42242	
0.015	0.0500942945	0.284873715	1.86127761e-07		1442.30167	
0.015	0.0584389342	0.284873715	2.24696772e-07		1442.10509	
0.015	0.0374562043	0.288976394	1.27714378e-07		1438.37974	
0.015	0.0431820051	0.288976394	1.54179088e-07		1440.17782	
0.015	0.0374562043	0.293079073	1.27714378e-07		1437.32276	
0.015	0.0431820051	0.293079073	1.54179088e-07		1440.03774	
0.015	0.0500942945	0.288976394	1.86127761e-07		1443.19743	
0.015	0.0584389342	0.288976394	2.24696772e-07		1442.51332	
0.015	0.0500942945	0.293079073	1.86127761e-07		1443.84545	
0.015	0.0584389342	0.293079073	2.24696772e-07		1441.58649	
0.015	0.00988495785	0.297211471	5.0727361e-08		1443.93362	
0.015	0.00979544632	0.301311773	5.51367603e-08		1439.82448	
0.015	0.0097059271	0.305412427	5.95461595e-08		1436.26818	
0.015	0.00961640179	0.309513361	6.39555588e-08		1434.62386	
0.015	0.0122530863	0.297181752	6.58287452e-08		1433.98689	
0.015	0.0149273116	0.297181752	6.58291105e-08		1432.10403	
0.015	0.0122530863	0.301284431	6.58287452e-08		1432.60811	
0.015	0.0149273116	0.301284431	6.58291105e-08		1432.70051	
0.015	0.0176015443	0.297181752	6.58291104e-08		1433.72216	
0.015	0.0202757771	0.297181752	6.58291104e-08		1437.5967	
0.015	0.0176015443	0.301284431	6.58291104e-08		1435.06287	
0.015	0.0202757771	0.301284431	6.58291104e-08		1438.43051	
0.015	0.0122530863	0.30538711	6.58287452e-08		1432.39714	
0.015	0.0149273116	0.30538711	6.58291105e-08		1434.25015	
0.015	0.0122530863	0.309489789	6.58287452e-08		1434.99597	
0.015	0.0149273116	0.309489789	6.58291105e-08		1438.34873	
0.015	0.0176015443	0.30538711	6.58291104e-08		1436.84933	
0.015	0.0202757771	0.30538711	6.58291104e-08		1438.61718	
0.015	0.0176015443	0.309489789	6.58291104e-08		1439.13262	
0.015	0.0202757771	0.309489789	6.58291104e-08		1438.2263	
0.015	0.00814116731	0.31459021	1.30859796e-09		1421.37181	
0.015	0.00955391344	0.313595479	6.70563601e-08		1434.81827	
0.015	0.00806751016	0.317964262	5.60179571e-09		1436.8886	
0.015	0.00955157283	0.317695147	6.71725616e-08		1440.44794	
0.015	0.00798053433	0.32194841	1.0011195e-08		1441.54864	
0.015	0.00955157283	0.321797826	6.71725616e-08		1441.77151	
0.015	0.00789197608	0.326005045	1.44205942e-08		1444.07346	
0.015	0.00955157283	0.325900505	6.71725616e-08		1442.02635	
0.015	0.0122530863	0.313592468	6.58287452e-08		1439.74501	
0.015	0.0149273116	0.313592468	6.58291105e-08		1441.38097	
0.015	0.0122530863	0.317695147	6.58287452e-08		1441.89396	
0.015	0.0149273116	0.317695147	6.58291105e-08		1441.57257	
0.015	0.0176015443	0.313592468	6.58291104e-08		1439.81653	
0.015	0.0202757771	0.313592468	6.58291104e-08		1437.09882	
0.015	0.0176015443	0.317695147	6.58291104e-08		1439.59012	
0.015	0.0202757771	0.317695147	6.58291104e-08		1436.63267	
0.015	0.0122530863	0.321797826	6.58287452e-08		1441.57427	
0.015	0.0149273116	0.321797826	6.58291105e-08		1440.06804	
0.015	0.0122530863	0.325900505	6.58287452e-08		1439.51028	
0.015	0.0149273116	0.325900505	6.58291105e-08		1437.58613	
0.015	0.0176015443	0.321797826	6.58291104e-08		1438.56942	
0.015	0.0202757771	0.321797826	6.58291104e-08		1436.65463	
0.015	0.0176015443	0.325900505	6.58291104e-08		1437.25669	
0.015	0.0202757771	0.325900505	6.58291104e-08		1437.0375	
0.015	0.022834178	0.297181752	6.01264574e-08		1439.5108	
0.015	0.0255299258	0.297181752	7.25909962e-08		1439.21204	
0.015	0.022834178	0.301284431	6.01264574e-08		1439.74159	
0.015	0.0255299258	0.301284431	7.25909962e-08		1439.20324	
0.015	0.0287843877	0.297181752	8.76331515e-08		1437.48272	
0.015	0.0327132324	0.297181752	1.05792313e-07		1436.32025	
0.015	0.0287843877	0.301284431	8.76331515e-08		1437.45226	
0.015	0.0327132324	0.301284431	1.05792313e-07		1436.51324	
0.015	0.022834178	0.30538711	6.01264574e-08		1439.11801	
0.015	0.0255299258	0.30538711	7.25909962e-08		1438.46589	
0.015	0.022834178	0.309489789	6.01264574e-08		1437.01071	
0.015	0.0255299258	0.309489789	7.25909962e-08		1437.12247	
0.015	0.0287843877	0.30538711	8.76331515e-08		1437.5163	
0.015	0.0327132324	0.30538711	1.05792313e-07		1437.98093	
0.015	0.0287843877	0.309489789	8.76331515e-08		1438.20518	
0.015	0.0327132324	0.309489789	1.05792313e-07		1440.43597	
0.015	0.0374562043	0.297181752	1.27714378e-07		1437.17524	
0.015	0.0431820051	0.297181752	1.54179088e-07		1440.72441	
0.015	0.0374562043	0.301284431	1.27714378e-07		1438.1661	
0.015	0.0431820051	0.301284431	1.54179088e-07		1442.60281	
0.015	0.0500942945	0.297181752	1.86127761e-07		1444.21173	
0.015	0.0584389342	0.297181752	2.24696772e-07		1440.02394	
0.015	0.0500942945	0.301284431	1.86127761e-07		1444.4975	
0.015	0.0584389342	0.301284431	2.24696772e-07		1438.57417	
0.015	0.0374562043	0.30538711	1.27714378e-07		1440.83165	
0.015	0.0431820051	0.30538711	1.54179088e-07		1443.68417	
0.015	0.0374562043	0.309489789	1.27714378e-07		1442.1613	
0.015	0.0431820051	0.309489789	1.54179088e-07		1444.12626	
0.015	0.0500942945	0.30538711	1.86127761e-07		1444.6441	
0.015	0.0584389342	0.30538711	2.24696772e-07		1437.16656	
0.015	0.0500942945	0.309489789	1.86127761e-07		1444.45041	
0.015	0.0584389342	0.309489789	2.24696772e-07		1435.39909	
0.015	0.022834178	0.313592468	6.01264574e-08		1435.65139	
0.015	0.0255299258	0.313592468	7.25909962e-08		1436.68697	
0.015	0.022834178	0.317695147	6.01264574e-08		1435.5859	
0.015	0.0255299258	0.317695147	7.25909962e-08		1436.83962	
0.015	0.0287843877	0.313592468	8.76331515e-08		1439.15879	
0.015	0.0327132324	0.313592468	1.05792313e-07		1441.51653	
0.015	0.0287843877	0.317695147	8.76331515e-08		1439.52021	
0.015	0.0327132324	0.317695147	1.05792313e-07		1441.58126	
0.015	0.022834178	0.321797826	6.01264574e-08		1436.40349	
0.015	0.0255299258	0.321797826	7.25909962e-08		1437.82278	
0.015	0.022834178	0.325900505	6.01264574e-08		1438.46608	
0.015	0.0255299258	0.325900505	7.25909962e-08		1439.37956	
0.015	0.0287843877	0.321797826	8.76331515e-08		1439.50677	
0.015	0.0327132324	0.321797826	1.05792313e-07		1440.30026	
0.015	0.0287843877	0.325900505	8.76331515e-08		1439.19191	
0.015	0.0327132324	0.325900505	1.05792313e-07		1439.3601	
0.015	0.0374562043	0.313592468	1.27714378e-07		1442.53878	
0.015	0.0431820051	0.313592468	1.54179088e-07		1443.89422	
0.015	0.0374562043	0.317695147	1.27714378e-07		1442.67629	
0.015	0.0431820051	0.317695147	1.54179088e-07		1443.83963	
0.015	0.0500942945	0.313592468	1.86127761e-07		1443.5941	
0.015	0.0584389342	0.313592468	2.24696772e-07		1433.34449	
0.015	0.0500942945	0.317695147	1.86127761e-07		1443.24502	
0.015	0.0584389342	0.317695147	2.24696772e-07		1429.03923	
0.015	0.0374562043	0.321797826	1.27714378e-07		1442.14494	
0.015	0.0431820051	0.321797826	1.54179088e-07		1443.71817	
0.015	0.0374562043	0.325900505	1.27714378e-07		1442.01128	
0.015	0.0431820051	0.325900505	1.54179088e-07		1444.13397	
0.015	0.0500942945	0.321797826	1.86127761e-07		1443.56739	
0.015	0.0584389342	0.321797826	2.24696772e-07		1423.48621	
0.015	0.0500942945	0.325900505	1.86127761e-07		1443.85865	
0.015	0.0584389342	0.325900505	2.24696772e-07		1417.32802	
0.015	0.068512733	0.264360321	2.71257975e-07		1437.19715	
0.015	0.0806721961	0.264360321	3.27378503e-07		1378.33542	
0.015	0.068512733	0.268463	2.71257975e-07		1434.62129	
0.015	0.0806721961	0.268463	3.27378503e-07		1370.05591	
0.015	0.068512733	0.272565679	2.71257975e-07		1432.44001	
0.015	0.0806721961	0.272565679	3.27378503e-07		1361.44291	
0.015	0.068512733	0.276668358	2.71257975e-07		1430.62705	
0.015	0.0806721961	0.276668358	3.27378503e-07		1351.53254	
0.015	0.068512733	0.280771037	2.71257975e-07		1428.54557	
0.015	0.0806721961	0.280771037	3.27378503e-07		1340.29395	
0.015	0.068512733	0.284873715	2.71257975e-07		1426.41556	
0.015	0.0806721961	0.284873715	3.27378503e-07		1328.61915	
0.015	0.068512733	0.288976394	2.71257975e-07		1423.19703	
0.015	0.0806721961	0.288976394	3.27378503e-07		1316.99293	
0.015	0.068512733	0.293079073	2.71257975e-07		1416.98667	
0.015	0.0806721961	0.293079073	3.27378503e-07		1304.52973	
0.015	0.068512733	0.297181752	2.71257975e-07		1409.43215	
0.015	0.0806721961	0.297181752	3.27378503e-07		1290.52474	
0.015	0.068512733	0.301284431	2.71257975e-07		1401.3348	
0.015	0.0806721961	0.301284431	3.27378503e-07		1276.42113	
0.015	0.068512733	0.30538711	2.71257975e-07		1392.99471	
0.015	0.0806721961	0.30538711	3.27378503e-07		1262.94995	
0.015	0.068512733	0.309489789	2.71257975e-07		1384.36968	
0.015	0.0806721961	0.309489789	3.27378503e-07		1250.07111	
0.015	0.068512733	0.313592468	2.71257975e-07		1372.5575	
0.015	0.0806721961	0.313592468	3.27378503e-07		1237.60975	
0.015	0.068512733	0.317695147	2.71257975e-07		1356.54598	
0.015	0.0806721961	0.317695147	3.27378503e-07		1225.84675	
0.015	0.068512733	0.321797826	2.71257975e-07		1339.52323	
0.015	0.0806721961	0.321797826	3.27378503e-07		1215.51228	
0.015	0.068512733	0.325900505	2.71257975e-07		1321.71125	
0.015	0.0806721961	0.325900505	3.27378503e-07		1207.04002	
0.015	0.00780294708	0.330083244	1.88299935e-08		1446.44202	
0.015	0.00955157283	0.330003184	6.71725616e-08		1441.00371	
0.015	0.00771371528	0.334170732	2.32393928e-08		1448.8189	
0.015	0.00955157283	0.334105863	6.71725616e-08		1439.36569	
0.015	0.0076243777	0.338263066	2.7648792e-08		1450.21626	
0.015	0.00955157283	0.338208542	6.71725616e-08		1438.91162	
0.015	0.007534978	0.342358245	3.20581913e-08		1449.29739	
0.015	0.00955157283	0.342311221	6.71725616e-08		1439.01372	
0.015	0.0122530863	0.330003184	6.58287452e-08		1436.76778	
0.015	0.0149273116	0.330003184	6.58291105e-08		1435.40685	
0.015	0.0122530863	0.334105863	6.58287452e-08		1435.79342	
0.015	0.0149273116	0.334105863	6.58291105e-08		1435.10713	
0.015	0.0176015443	0.330003184	6.58291104e-08		1436.6848	
0.015	0.0202757771	0.330003184	6.58291104e-08		1438.70396	
0.015	0.0176015443	0.334105863	6.58291104e-08		1436.92673	
0.015	0.0202757771	0.334105863	6.58291104e-08		1439.65388	
0.015	0.0122530863	0.338208542	6.58287452e-08		1436.20728	
0.015	0.0149273116	0.338208542	6.58291105e-08		1436.30916	
0.015	0.0122530863	0.342311221	6.58287452e-08		1437.95422	
0.015	0.0149273116	0.342311221	6.58291105e-08		1438.80177	
0.015	0.0176015443	0.338208542	6.58291104e-08		1438.16347	
0.015	0.0202757771	0.338208542	6.58291104e-08		1439.62175	
0.015	0.0176015443	0.342311221	6.58291104e-08		1438.9397	
0.015	0.0202757771	0.342311221	6.58291104e-08		1438.85906	
0.015	0.00744553871	0.346455238	3.64675906e-08		1445.48868	
0.015	0.00955157283	0.3464139	6.71725616e-08		1439.1338	
0.015	0.00735607265	0.350553458	4.08769898e-08		1443.41783	
0.015	0.00955157283	0.350516578	6.71725616e-08		1439.76471	
0.015	0.00726658762	0.354652546	4.52863891e-08		1444.58774	
0.015	0.00955157283	0.354619257	6.71725616e-08		1441.75078	
0.015	0.00717708868	0.358752272	4.96957883e-08		1448.25354	
0.015	0.00955157283	0.358721936	6.71725616e-08		1441.57349	
0.015	0.0122530863	0.3464139	6.58287452e-08		1440.34073	
0.015	0.0149273116	0.3464139	6.58291105e-08		1440.05657	
0.015	0.0122530863	0.350516578	6.58287452e-08		1441.05214	
0.015	0.0149273116	0.350516578	6.58291105e-08		1440.17443	
0.015	0.0176015443	0.3464139	6.58291104e-08		1439.00873	
0.015	0.0202757771	0.3464139	6.58291104e-08		1437.6725	
0.015	0.0176015443	0.350516578	6.58291104e-08		1438.7112	
0.015	0.0202757771	0.350516578	6.58291104e-08		1437.55208	
0.015	0.0122530863	0.354619257	6.58287452e-08		1440.69884	
0.015	0.0149273116	0.354619257	6.58291105e-08		1439.19193	
0.015	0.0122530863	0.358721936	6.58287452e-08		1438.32859	
0.015	0.0149273116	0.358721936	6.58291105e-08		1438.19701	
0.015	0.0176015443	0.354619257	6.58291104e-08		1438.58903	
0.015	0.0202757771	0.354619257	6.58291104e-08		1438.44957	
0.015	0.0176015443	0.358721936	6.58291104e-08		1439.40815	
0.015	0.0202757771	0.358721936	6.58291104e-08		1440.6783	
0.015	0.022834178	0.330003184	6.01264574e-08		1440.35184	
0.015	0.0255299258	0.330003184	7.25909962e-08		1440.24612	
0.015	0.022834178	0.334105863	6.01264574e-08		1440.84236	
0.015	0.0255299258	0.334105863	7.25909962e-08		1440.40493	
0.015	0.0287843877	0.330003184	8.76331515e-08		1439.14546	
0.015	0.0327132324	0.330003184	1.05792313e-07		1439.48152	
0.015	0.0287843877	0.334105863	8.76331515e-08		1439.47557	
0.015	0.0327132324	0.334105863	1.05792313e-07		1440.27202	
0.015	0.022834178	0.338208542	6.01264574e-08		1440.41627	
0.015	0.0255299258	0.338208542	7.25909962e-08		1440.40802	
0.015	0.022834178	0.342311221	6.01264574e-08		1438.88721	
0.015	0.0255299258	0.342311221	7.25909962e-08		1440.71899	
0.015	0.0287843877	0.338208542	8.76331515e-08		1440.69344	
0.015	0.0327132324	0.338208542	1.05792313e-07		1442.33556	
0.015	0.0287843877	0.342311221	8.76331515e-08		1442.62567	
0.015	0.0327132324	0.342311221	1.05792313e-07		1445.82259	
0.015	0.0374562043	0.330003184	1.27714378e-07		1442.39176	
0.015	0.0431820051	0.330003184	1.54179088e-07		1446.05751	
0.015	0.0374562043	0.334105863	1.27714378e-07		1443.73284	
0.015	0.0431820051	0.334105863	1.54179088e-07		1447.02487	
0.015	0.0500942945	0.330003184	1.86127761e-07		1442.87564	
0.015	0.0584389342	0.330003184	2.24696772e-07		1408.92873	
0.015	0.0500942945	0.334105863	1.86127761e-07		1441.25036	
0.015	0.0584389342	0.334105863	2.24696772e-07		1398.68094	
0.015	0.0374562043	0.338208542	1.27714378e-07		1446.81393	
0.015	0.0431820051	0.338208542	1.54179088e-07		1447.67818	
0.015	0.0374562043	0.342311221	1.27714378e-07		1448.45808	
0.015	0.0431820051	0.342311221	1.54179088e-07		1447.50272	
0.015	0.0500942945	0.338208542	1.86127761e-07		1438.20577	
0.015	0.0584389342	0.338208542	2.24696772e-07		1384.81574	
0.015	0.0500942945	0.342311221	1.86127761e-07		1433.81461	
0.015	0.0584389342	0.342311221	2.24696772e-07		1368.52176	
0.015	0.022834178	0.3464139	6.01264574e-08		1438.30638	
0.015	0.0255299258	0.3464139	7.25909962e-08		1441.10502	
0.015	0.022834178	0.350516578	6.01264574e-08		1438.79735	
0.015	0.0255299258	0.350516578	7.25909962e-08		1441.96671	
0.015	0.0287843877	0.3464139	8.76331515e-08		1444.80384	
0.015	0.0327132324	0.3464139	1.05792313e-07		1447.46325	
0.015	0.0287843877	0.350516578	8.76331515e-08		1445.72169	
0.015	0.0327132324	0.350516578	1.05792313e-07		1447.63326	
0.015	0.022834178	0.354619257	6.01264574e-08		1440.16557	
0.015	0.0255299258	0.354619257	7.25909962e-08		1443.41222	
0.015	0.022834178	0.358721936	6.01264574e-08		1443.21298	
0.015	0.0255299258	0.358721936	7.25909962e-08		1445.25153	
0.015	0.0287843877	0.354619257	8.76331515e-08		1445.80119	
0.015	0.0327132324	0.354619257	1.05792313e-07		1446.89299	
0.015	0.0287843877	0.358721936	8.76331515e-08		1445.23193	
0.015	0.0327132324	0.358721936	1.05792313e-07		1445.41779	
0.015	0.0374562043	0.3464139	1.27714378e-07		1448.90576	
0.015	0.0431820051	0.3464139	1.54179088e-07		1445.98807	
0.015	0.0374562043	0.350516578	1.27714378e-07		1448.67144	
0.015	0.0431820051	0.350516578	1.54179088e-07		1443.83679	
0.015	0.0500942945	0.3464139	1.86127761e-07		1426.9489	
0.015	0.0584389342	0.3464139	2.24696772e-07		1350.45526	
0.015	0.0500942945	0.350516578	1.86127761e-07		1419.82036	
0.015	0.0584389342	0.350516578	2.24696772e-07		1329.57835	
0.015	0.0374562043	0.354619257	1.27714378e-07		1446.3482	
0.015	0.0431820051	0.354619257	1.54179088e-07		1441.63576	
0.015	0.0374562043	0.358721936	1.27714378e-07		1445.53864	
0.015	0.0431820051	0.358721936	1.54179088e-07		1439.90665	
0.015	0.0500942945	0.354619257	1.86127761e-07		1411.91329	
0.015	0.0584389342	0.354619257	2.24696772e-07		1304.92972	
0.015	0.0500942945	0.358721936	1.86127761e-07		1400.73567	
0.015	0.0584389342	0.358721936	2.24696772e-07		1281.83501	
0.015	0.00708757924	0.362852478	5.41051876e-08		1449.24642	
0.015	0.00955157283	0.362824615	6.71725616e-08		1439.10611	
0.015	0.00699806166	0.366953058	5.85145869e-08		1446.72123	
0.015	0.00955157283	0.366927294	6.71725616e-08		1436.82272	
0.015	0.0054263272	0.376450333	6.34519651e-10		1424.8255	
0.015	0.00690853766	0.371053931	6.29239861e-08		1441.09866	
0.015	0.00955157283	0.371029973	6.71725616e-08		1436.08056	
0.015	0.00683225735	0.375142719	6.66988657e-08		1437.56131	
0.015	0.00955157283	0.375132652	6.71725616e-08		1437.43127	
0.015	0.0122530863	0.362824615	6.58287452e-08		1436.40661	
0.015	0.0149273116	0.362824615	6.58291105e-08		1438.22055	
0.015	0.0122530863	0.366927294	6.58287452e-08		1436.38243	
0.015	0.0149273116	0.366927294	6.58291105e-08		1438.91207	
0.015	0.0176015443	0.362824615	6.58291104e-08		1441.17019	
0.015	0.0202757771	0.362824615	6.58291104e-08		1444.58218	
0.015	0.0176015443	0.366927294	6.58291104e-08		1443.12811	
0.015	0.0202757771	0.366927294	6.58291104e-08		1446.78002	
0.015	0.0122530863	0.371029973	6.58287452e-08		1437.30964	
0.015	0.0149273116	0.371029973	6.58291105e-08		1440.55794	
0.015	0.0122530863	0.375132652	6.58287452e-08		1440.25621	
0.015	0.0149273116	0.375132652	6.58291105e-08		1443.76625	
0.015	0.0176015443	0.371029973	6.58291104e-08		1445.16806	
0.015	0.0202757771	0.371029973	6.58291104e-08		1447.07756	
0.015	0.0176015443	0.375132652	6.58291104e-08		1445.86771	
0.015	0.0202757771	0.375132652	6.58291104e-08		1446.06409	
0.015	0.0053583284	0.37956519	4.57022303e-09		1442.08233	
0.015	0.00527230098	0.383505893	8.9796223e-09		1447.14488	
0.015	0.0068227639	0.379235331	6.71725616e-08		1441.04189	
0.015	0.00955157283	0.379235331	6.71725616e-08		1443.34265	
0.015	0.0068227639	0.38333801	6.71725616e-08		1443.97356	
0.015	0.00955157283	0.38333801	6.71725616e-08		1447.51614	
0.015	0.00518394455	0.387553283	1.33890216e-08		1449.07037	
0.015	0.00509499008	0.391628068	1.77984208e-08		1450.96148	
0.015	0.0068227639	0.387440689	6.71725616e-08		1447.14378	
0.015	0.00955157283	0.387440689	6.71725616e-08		1448.84516	
0.015	0.0068227639	0.391543368	6.71725616e-08		1448.67241	
0.015	0.00955157283	0.391543368	6.71725616e-08		1448.6536	
0.015	0.0122530863	0.379235331	6.58287452e-08		1446.37313	
0.015	0.0149273116	0.379235331	6.58291105e-08		1446.56904	
0.015	0.0122530863	0.38333801	6.58287452e-08		1448.84838	
0.015	0.0149273116	0.38333801	6.58291105e-08		1447.17641	
0.015	0.0176015443	0.379235331	6.58291104e-08		1445.68083	
0.015	0.0202757771	0.379235331	6.58291104e-08		1443.17265	
0.015	0.0176015443	0.38333801	6.58291104e-08		1444.58999	
0.015	0.0202757771	0.38333801	6.58291104e-08		1441.74765	
0.015	0.0122530863	0.387440689	6.58287452e-08		1448.70949	
0.015	0.0149273116	0.387440689	6.58291105e-08		1446.38216	
0.015	0.0122530863	0.391543368	6.58287452e-08		1446.51809	
0.015	0.0149273116	0.391543368	6.58291105e-08		1442.94714	
0.015	0.0176015443	0.387440689	6.58291104e-08		1442.67169	
0.015	0.0202757771	0.387440689	6.58291104e-08		1441.7779	
0.015	0.0176015443	0.391543368	6.58291104e-08		1442.1995	
0.015	0.0202757771	0.391543368	6.58291104e-08		1443.73186	
0.015	0.022834178	0.362824615	6.01264574e-08		1446.46731	
0.015	0.0255299258	0.362824615	7.25909962e-08		1446.07551	
0.015	0.022834178	0.366927294	6.01264574e-08		1447.35705	
0.015	0.0255299258	0.366927294	7.25909962e-08		1446.14017	
0.015	0.0287843877	0.362824615	8.76331515e-08		1444.48384	
0.015	0.0327132324	0.362824615	1.05792313e-07		1445.45688	
0.015	0.0287843877	0.366927294	8.76331515e-08		1444.36087	
0.015	0.0327132324	0.366927294	1.05792313e-07		1446.40456	
0.015	0.022834178	0.371029973	6.01264574e-08		1446.96844	
0.015	0.0255299258	0.371029973	7.25909962e-08		1444.70257	
0.015	0.022834178	0.375132652	6.01264574e-08		1444.2497	
0.015	0.0255299258	0.375132652	7.25909962e-08		1444.02957	
0.015	0.0287843877	0.371029973	8.76331515e-08		1444.93484	
0.015	0.0327132324	0.371029973	1.05792313e-07		1448.53096	
0.015	0.0287843877	0.375132652	8.76331515e-08		1446.85663	
0.015	0.0327132324	0.375132652	1.05792313e-07		1452.27623	
0.015	0.0374562043	0.362824615	1.27714378e-07		1446.36473	
0.015	0.0431820051	0.362824615	1.54179088e-07		1438.70898	
0.015	0.0374562043	0.366927294	1.27714378e-07		1448.75963	
0.015	0.0431820051	0.366927294	1.54179088e-07		1434.64511	
0.015	0.0500942945	0.362824615	1.86127761e-07		1383.04052	
0.015	0.0584389342	0.362824615	2.24696772e-07		1259.92862	
0.015	0.0500942945	0.366927294	1.86127761e-07		1361.18686	
0.015	0.0584389342	0.366927294	2.24696772e-07		1240.06396	
0.015	0.0374562043	0.371029973	1.27714378e-07		1449.83362	
0.015	0.0431820051	0.371029973	1.54179088e-07		1425.34776	
0.015	0.0374562043	0.375132652	1.27714378e-07		1449.35583	
0.015	0.0431820051	0.375132652	1.54179088e-07		1413.05012	
0.015	0.0500942945	0.371029973	1.86127761e-07		1336.7978	
0.015	0.0584389342	0.371029973	2.24696772e-07		1223.2861	
0.015	0.0500942945	0.375132652	1.86127761e-07		1308.7146	
0.015	0.0584389342	0.375132652	2.24696772e-07		1210.29902	
0.015	0.022834178	0.379235331	6.01264574e-08		1442.30404	
0.015	0.0255299258	0.379235331	7.25909962e-08		1444.2841	
0.015	0.022834178	0.38333801	6.01264574e-08		1442.37356	
0.015	0.0255299258	0.38333801	7.25909962e-08		1446.08285	
0.015	0.0287843877	0.379235331	8.76331515e-08		1450.20536	
0.015	0.0327132324	0.379235331	1.05792313e-07		1453.4339	
0.015	0.0287843877	0.38333801	8.76331515e-08		1453.54296	
0.015	0.0327132324	0.38333801	1.05792313e-07		1453.62167	
0.015	0.022834178	0.387440689	6.01264574e-08		1444.02737	
0.015	0.0255299258	0.387440689	7.25909962e-08		1450.33265	
0.015	0.022834178	0.391543368	6.01264574e-08		1448.66412	
0.015	0.0255299258	0.391543368	7.25909962e-08		1454.40197	
0.015	0.0287843877	0.387440689	8.76331515e-08		1454.86121	
0.015	0.0327132324	0.387440689	1.05792313e-07		1452.43497	
0.015	0.0287843877	0.391543368	8.76331515e-08		1455.21654	
0.015	0.0327132324	0.391543368	1.05792313e-07		1446.20957	
0.015	0.0374562043	0.379235331	1.27714378e-07		1445.71414	
0.015	0.0431820051	0.379235331	1.54179088e-07		1397.59013	
0.015	0.0374562043	0.38333801	1.27714378e-07		1439.039	
0.015	0.0431820051	0.38333801	1.54179088e-07		1377.23043	
0.015	0.0500942945	0.379235331	1.86127761e-07		1281.17128	
0.015	0.0584389342	0.379235331	2.24696772e-07		1199.96751	
0.015	0.0500942945	0.38333801	1.86127761e-07		1255.4681	
0.015	0.0584389342	0.38333801	2.24696772e-07		1191.85912	
0.015	0.0374562043	0.387440689	1.27714378e-07		1427.73937	
0.015	0.0431820051	0.387440689	1.54179088e-07		1350.21119	
0.015	0.0374562043	0.391543368	1.27714378e-07		1414.77338	
0.015	0.0431820051	0.391543368	1.54179088e-07		1318.05004	
0.015	0.0500942945	0.387440689	1.86127761e-07		1233.32153	
0.015	0.0584389342	0.387440689	2.24696772e-07		1185.75494	
0.015	0.0500942945	0.391543368	1.86127761e-07		1215.91079	
