X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.015	0.101066362	0.033089928	6.98775441e-07		1725.88368	
0.015	0.118668778	0.033089928	8.54378864e-07		1725.33254	
0.015	0.101066362	0.0404428692	6.98775441e-07		1724.30422	
0.015	0.118668778	0.0404428692	8.54378864e-07		1724.82488	
0.015	0.140187684	0.033089928	1.0443482e-06		1706.77156	
0.015	0.140187684	0.0404428692	1.0443482e-06		1703.95938	
0.015	0.101066362	0.0477958103	6.98775441e-07		1722.40185	
0.015	0.118668778	0.0477958103	8.54378864e-07		1724.36297	
0.015	0.101066362	0.0551487515	6.98775441e-07		1720.52915	
0.015	0.118668778	0.0551487515	8.54378864e-07		1723.64071	
0.015	0.140187684	0.0477958103	1.0443482e-06		1701.00706	
0.015	0.140187684	0.0551487515	1.0443482e-06		1697.26564	
0.015	0.101066362	0.0625016927	6.98775441e-07		1719.54546	
0.015	0.118668778	0.0625016927	8.54378864e-07		1723.75232	
0.015	0.101066362	0.0698546339	6.98775441e-07		1719.04728	
0.015	0.118668778	0.0698546339	8.54378864e-07		1723.47582	
0.015	0.140187684	0.0625016927	1.0443482e-06		1693.29214	
0.015	0.140187684	0.0698546339	1.0443482e-06		1688.57409	
0.015	0.101066362	0.077207575	6.98775441e-07		1718.72724	
0.015	0.118668778	0.077207575	8.54378864e-07		1720.23934	
0.015	0.101066362	0.0845605162	6.98775441e-07		1718.60113	
0.015	0.118668778	0.0845605162	8.54378864e-07		1717.76232	
0.015	0.140187684	0.077207575	1.0443482e-06		1677.70084	
0.015	0.140187684	0.0845605162	1.0443482e-06		1665.08068	
0.015	0.101066362	0.0919134574	6.98775441e-07		1718.64206	
0.015	0.118668778	0.0919134574	8.54378864e-07		1716.3042	
0.015	0.101066362	0.0992663986	6.98775441e-07		1718.78055	
0.015	0.118668778	0.0992663986	8.54378864e-07		1715.95956	
0.015	0.140187684	0.0919134574	1.0443482e-06		1654.15787	
0.015	0.140187684	0.0992663986	1.0443482e-06		1642.69127	
0.015	0.101066362	0.10661934	6.98775441e-07		1718.90979	
0.015	0.118668778	0.10661934	8.54378864e-07		1714.62733	
0.015	0.101066362	0.113972281	6.98775441e-07		1718.90809	
0.015	0.118668778	0.113972281	8.54378864e-07		1714.31696	
0.015	0.140187684	0.10661934	1.0443482e-06		1631.47927	
0.015	0.140187684	0.113972281	1.0443482e-06		1620.09631	
0.015	0.0339212101	0.121570906	7.07829788e-08		1725.98765	
0.015	0.0336026364	0.128853532	9.91638169e-08		1725.60722	
0.015	0.033282694	0.136167451	1.27544655e-07		1727.1091	
0.015	0.0329621301	0.143495575	1.55925493e-07		1729.73416	
0.015	0.0303764482	0.153604533	1.5457223e-09		1777.27955	
0.015	0.0326603865	0.150807887	1.82760609e-07		1733.21323	
0.015	0.0301479451	0.158828138	2.35572642e-08		1720.84025	
0.015	0.0325906922	0.158089928	1.89129905e-07		1719.53036	
0.015	0.0298439413	0.165777695	5.19381023e-08		1722.50803	
0.015	0.0325906922	0.165442869	1.89129905e-07		1719.62107	
0.015	0.0295274673	0.173012325	8.03189404e-08		1723.66737	
0.015	0.0325906922	0.17279581	1.89129905e-07		1719.09185	
0.015	0.0368776367	0.121325222	1.89129905e-07		1719.87161	
0.015	0.0411645812	0.121325222	1.89129905e-07		1721.47278	
0.015	0.0368776367	0.128678163	1.89129905e-07		1722.09431	
0.015	0.0411645812	0.128678163	1.89129905e-07		1722.86415	
0.015	0.0456783785	0.121325222	2.09146333e-07		1723.38909	
0.015	0.0509469212	0.121325222	2.55725078e-07		1722.24624	
0.015	0.0456783785	0.128678163	2.09146333e-07		1723.02481	
0.015	0.0509469212	0.128678163	2.55725078e-07		1721.09501	
0.015	0.0368776367	0.136031104	1.89129905e-07		1724.88173	
0.015	0.0411645812	0.136031104	1.89129905e-07		1723.50564	
0.015	0.0368776367	0.143384046	1.89129905e-07		1725.94943	
0.015	0.0411645812	0.143384046	1.89129905e-07		1721.55871	
0.015	0.0456783785	0.136031104	2.09146333e-07		1721.12631	
0.015	0.0509469212	0.136031104	2.55725078e-07		1718.853	
0.015	0.0456783785	0.143384046	2.09146333e-07		1718.46289	
0.015	0.0509469212	0.143384046	2.55725078e-07		1716.64366	
0.015	0.0573887318	0.121325222	3.12669976e-07		1718.60267	
0.015	0.0652650058	0.121325222	3.82295374e-07		1715.42754	
0.015	0.0573887318	0.128678163	3.12669976e-07		1717.7498	
0.015	0.0652650058	0.128678163	3.82295374e-07		1715.09008	
0.015	0.0748951696	0.121325222	4.67424967e-07		1714.52331	
0.015	0.0866697799	0.121325222	5.71511231e-07		1716.70933	
0.015	0.0748951696	0.128678163	4.67424967e-07		1714.51075	
0.015	0.0866697799	0.128678163	5.71511231e-07		1716.98495	
0.015	0.0573887318	0.136031104	3.12669976e-07		1717.19904	
0.015	0.0652650058	0.136031104	3.82295374e-07		1715.22227	
0.015	0.0573887318	0.143384046	3.12669976e-07		1716.95576	
0.015	0.0652650058	0.143384046	3.82295374e-07		1716.83819	
0.015	0.0748951696	0.136031104	4.67424967e-07		1715.03946	
0.015	0.0866697799	0.136031104	5.71511231e-07		1717.4931	
0.015	0.0748951696	0.143384046	4.67424967e-07		1717.82778	
0.015	0.0866697799	0.143384046	5.71511231e-07		1719.89441	
0.015	0.0368776367	0.150736987	1.89129905e-07		1722.71088	
0.015	0.0411645812	0.150736987	1.89129905e-07		1718.63138	
0.015	0.0368776367	0.158089928	1.89129905e-07		1718.81244	
0.015	0.0411645812	0.158089928	1.89129905e-07		1717.24123	
0.015	0.0456783785	0.150736987	2.09146333e-07		1715.86095	
0.015	0.0509469212	0.150736987	2.55725078e-07		1715.07889	
0.015	0.0456783785	0.158089928	2.09146333e-07		1714.61178	
0.015	0.0509469212	0.158089928	2.55725078e-07		1714.47071	
0.015	0.0368776367	0.165442869	1.89129905e-07		1718.6052	
0.015	0.0411645812	0.165442869	1.89129905e-07		1716.88947	
0.015	0.0368776367	0.17279581	1.89129905e-07		1716.42995	
0.015	0.0411645812	0.17279581	1.89129905e-07		1715.80321	
0.015	0.0456783785	0.165442869	2.09146333e-07		1714.41081	
0.015	0.0509469212	0.165442869	2.55725078e-07		1714.64853	
0.015	0.0456783785	0.17279581	2.09146333e-07		1714.66444	
0.015	0.0509469212	0.17279581	2.55725078e-07		1715.38266	
0.015	0.0573887318	0.150736987	3.12669976e-07		1717.12037	
0.015	0.0652650058	0.150736987	3.82295374e-07		1719.61034	
0.015	0.0573887318	0.158089928	3.12669976e-07		1717.18881	
0.015	0.0652650058	0.158089928	3.82295374e-07		1720.57645	
0.015	0.0748951696	0.150736987	4.67424967e-07		1721.39089	
0.015	0.0866697799	0.150736987	5.71511231e-07		1721.97361	
0.015	0.0748951696	0.158089928	4.67424967e-07		1722.46346	
0.015	0.0866697799	0.158089928	5.71511231e-07		1722.47352	
0.015	0.0573887318	0.165442869	3.12669976e-07		1717.24399	
0.015	0.0652650058	0.165442869	3.82295374e-07		1720.62303	
0.015	0.0573887318	0.17279581	3.12669976e-07		1717.61209	
0.015	0.0652650058	0.17279581	3.82295374e-07		1719.6714	
0.015	0.0748951696	0.165442869	4.67424967e-07		1722.5817	
0.015	0.0866697799	0.165442869	5.71511231e-07		1722.27851	
0.015	0.0748951696	0.17279581	4.67424967e-07		1721.04925	
0.015	0.0866697799	0.17279581	5.71511231e-07		1719.8476	
0.015	0.0292082907	0.180308735	1.08699778e-07		1724.69002	
0.015	0.0325906922	0.180148752	1.89129905e-07		1717.71019	
0.015	0.0288880901	0.187628554	1.37080617e-07		1723.98364	
0.015	0.0325906922	0.187501693	1.89129905e-07		1716.36778	
0.015	0.0260174542	0.204251592	6.29502364e-09		1718.52641	
0.015	0.0285673925	0.194959735	1.65461455e-07		1720.82446	
0.015	0.0325906922	0.194854634	1.89129905e-07		1715.70601	
0.015	0.0283212312	0.202231692	1.87547269e-07		1717.65165	
0.015	0.0325906922	0.202207575	1.89129905e-07		1715.63647	
0.015	0.0257622315	0.210086008	3.30932255e-08		1726.52424	
0.015	0.0254511946	0.217196344	6.14740636e-08		1726.3235	
0.015	0.0283037476	0.209560516	1.89129905e-07		1717.81123	
0.015	0.0325906922	0.209560516	1.89129905e-07		1716.64325	
0.015	0.0283037476	0.216913457	1.89129905e-07		1717.82644	
0.015	0.0325906922	0.216913457	1.89129905e-07		1719.07865	
0.015	0.0251334537	0.224459935	8.98549017e-08		1722.02882	
0.015	0.0248138364	0.231766421	1.1823574e-07		1720.44217	
0.015	0.0283037476	0.224266399	1.89129905e-07		1718.06811	
0.015	0.0325906922	0.224266399	1.89129905e-07		1721.34845	
0.015	0.0283037476	0.23161934	1.89129905e-07		1720.69233	
0.015	0.0325906922	0.23161934	1.89129905e-07		1722.41584	
0.015	0.0368776367	0.180148752	1.89129905e-07		1714.87045	
0.015	0.0411645812	0.180148752	1.89129905e-07		1715.80491	
0.015	0.0368776367	0.187501693	1.89129905e-07		1714.67946	
0.015	0.0411645812	0.187501693	1.89129905e-07		1716.85462	
0.015	0.0456783785	0.180148752	2.09146333e-07		1716.35795	
0.015	0.0509469212	0.180148752	2.55725078e-07		1717.00824	
0.015	0.0456783785	0.187501693	2.09146333e-07		1719.22686	
0.015	0.0509469212	0.187501693	2.55725078e-07		1719.84772	
0.015	0.0368776367	0.194854634	1.89129905e-07		1715.21318	
0.015	0.0411645812	0.194854634	1.89129905e-07		1717.76478	
0.015	0.0368776367	0.202207575	1.89129905e-07		1716.19248	
0.015	0.0411645812	0.202207575	1.89129905e-07		1717.88309	
0.015	0.0456783785	0.194854634	2.09146333e-07		1721.00458	
0.015	0.0509469212	0.194854634	2.55725078e-07		1720.96706	
0.015	0.0456783785	0.202207575	2.09146333e-07		1720.93016	
0.015	0.0509469212	0.202207575	2.55725078e-07		1720.75959	
0.015	0.0573887318	0.180148752	3.12669976e-07		1717.927	
0.015	0.0652650058	0.180148752	3.82295374e-07		1716.85715	
0.015	0.0573887318	0.187501693	3.12669976e-07		1718.14845	
0.015	0.0652650058	0.187501693	3.82295374e-07		1715.56343	
0.015	0.0748951696	0.180148752	4.67424967e-07		1718.01139	
0.015	0.0866697799	0.180148752	5.71511231e-07		1718.44998	
0.015	0.0748951696	0.187501693	4.67424967e-07		1717.29836	
0.015	0.0866697799	0.187501693	5.71511231e-07		1718.28845	
0.015	0.0573887318	0.194854634	3.12669976e-07		1718.40652	
0.015	0.0652650058	0.194854634	3.82295374e-07		1715.54303	
0.015	0.0573887318	0.202207575	3.12669976e-07		1718.572	
0.015	0.0652650058	0.202207575	3.82295374e-07		1716.53984	
0.015	0.0748951696	0.194854634	4.67424967e-07		1717.43929	
0.015	0.0866697799	0.194854634	5.71511231e-07		1719.45881	
0.015	0.0748951696	0.202207575	4.67424967e-07		1719.37964	
0.015	0.0866697799	0.202207575	5.71511231e-07		1720.70279	
0.015	0.0368776367	0.209560516	1.89129905e-07		1717.52819	
0.015	0.0411645812	0.209560516	1.89129905e-07		1717.75456	
0.015	0.0368776367	0.216913457	1.89129905e-07		1719.23978	
0.015	0.0411645812	0.216913457	1.89129905e-07		1717.46755	
0.015	0.0456783785	0.209560516	2.09146333e-07		1719.49037	
0.015	0.0509469212	0.209560516	2.55725078e-07		1719.69697	
0.015	0.0456783785	0.216913457	2.09146333e-07		1716.63261	
0.015	0.0509469212	0.216913457	2.55725078e-07		1717.53	
0.015	0.0368776367	0.224266399	1.89129905e-07		1720.44248	
0.015	0.0411645812	0.224266399	1.89129905e-07		1716.99078	
0.015	0.0368776367	0.23161934	1.89129905e-07		1720.44968	
0.015	0.0411645812	0.23161934	1.89129905e-07		1716.5674	
0.015	0.0456783785	0.224266399	2.09146333e-07		1714.41389	
0.015	0.0509469212	0.224266399	2.55725078e-07		1716.42512	
0.015	0.0456783785	0.23161934	2.09146333e-07		1714.23218	
0.015	0.0509469212	0.23161934	2.55725078e-07		1716.63133	
0.015	0.0573887318	0.209560516	3.12669976e-07		1718.98077	
0.015	0.0652650058	0.209560516	3.82295374e-07		1720.0437	
0.015	0.0573887318	0.216913457	3.12669976e-07		1719.73909	
0.015	0.0652650058	0.216913457	3.82295374e-07		1724.04082	
0.015	0.0748951696	0.209560516	4.67424967e-07		1723.99405	
0.015	0.0866697799	0.209560516	5.71511231e-07		1721.37341	
0.015	0.0748951696	0.216913457	4.67424967e-07		1726.41085	
0.015	0.0866697799	0.216913457	5.71511231e-07		1721.61245	
0.015	0.0573887318	0.224266399	3.12669976e-07		1720.76455	
0.015	0.0652650058	0.224266399	3.82295374e-07		1725.58083	
0.015	0.0573887318	0.23161934	3.12669976e-07		1721.51763	
0.015	0.0652650058	0.23161934	3.82295374e-07		1725.79314	
0.015	0.0748951696	0.224266399	4.67424967e-07		1727.01693	
0.015	0.0866697799	0.224266399	5.71511231e-07		1719.23012	
0.015	0.0748951696	0.23161934	4.67424967e-07		1725.87517	
0.015	0.0866697799	0.23161934	5.71511231e-07		1713.18646	
0.015	0.101066362	0.121325222	6.98775441e-07		1718.80074	
0.015	0.118668778	0.121325222	8.54378864e-07		1714.12386	
0.015	0.101066362	0.128678163	6.98775441e-07		1718.64912	
0.015	0.118668778	0.128678163	8.54378864e-07		1709.38593	
0.015	0.140187684	0.121325222	1.0443482e-06		1605.75913	
0.015	0.140187684	0.128678163	1.0443482e-06		1584.52837	
0.015	0.101066362	0.136031104	6.98775441e-07		1718.42421	
0.015	0.118668778	0.136031104	8.54378864e-07		1702.48418	
0.015	0.101066362	0.143384046	6.98775441e-07		1718.52105	
0.015	0.118668778	0.143384046	8.54378864e-07		1696.35384	
0.015	0.140187684	0.136031104	1.0443482e-06		1559.80503	
0.015	0.140187684	0.143384046	1.0443482e-06		1535.28292	
0.015	0.101066362	0.150736987	6.98775441e-07		1718.89732	
0.015	0.118668778	0.150736987	8.54378864e-07		1690.98108	
0.015	0.101066362	0.158089928	6.98775441e-07		1718.38245	
0.015	0.118668778	0.158089928	8.54378864e-07		1685.40848	
0.015	0.140187684	0.150736987	1.0443482e-06		1511.15072	
0.015	0.140187684	0.158089928	1.0443482e-06		1485.73696	
0.015	0.101066362	0.165442869	6.98775441e-07		1718.04087	
0.015	0.118668778	0.165442869	8.54378864e-07		1678.40334	
0.015	0.101066362	0.17279581	6.98775441e-07		1716.9957	
0.015	0.118668778	0.17279581	8.54378864e-07		1666.1109	
0.015	0.140187684	0.165442869	1.0443482e-06		1455.93623	
0.015	0.140187684	0.17279581	1.0443482e-06		1423.56715	
0.015	0.101066362	0.180148752	6.98775441e-07		1715.31467	
0.015	0.118668778	0.180148752	8.54378864e-07		1649.00638	
0.015	0.101066362	0.187501693	6.98775441e-07		1710.13573	
0.015	0.118668778	0.187501693	8.54378864e-07		1628.576	
0.015	0.140187684	0.180148752	1.0443482e-06		1392.36778	
0.015	0.140187684	0.187501693	1.0443482e-06		1360.55104	
0.015	0.101066362	0.194854634	6.98775441e-07		1705.3452	
0.015	0.118668778	0.194854634	8.54378864e-07		1604.82476	
0.015	0.101066362	0.202207575	6.98775441e-07		1700.69804	
0.015	0.118668778	0.202207575	8.54378864e-07		1577.5036	
0.015	0.140187684	0.194854634	1.0443482e-06		1328.52583	
0.015	0.140187684	0.202207575	1.0443482e-06		1298.0138	
0.015	0.101066362	0.209560516	6.98775441e-07		1695.04054	
0.015	0.118668778	0.209560516	8.54378864e-07		1543.57975	
0.015	0.101066362	0.216913457	6.98775441e-07		1682.50445	
0.015	0.118668778	0.216913457	8.54378864e-07		1502.90349	
0.015	0.140187684	0.209560516	1.0443482e-06		1271.08606	
0.015	0.140187684	0.216913457	1.0443482e-06		1248.82935	
0.015	0.101066362	0.224266399	6.98775441e-07		1664.59694	
0.015	0.118668778	0.224266399	8.54378864e-07		1458.13981	
0.015	0.101066362	0.23161934	6.98775441e-07		1643.46421	
0.015	0.118668778	0.23161934	8.54378864e-07		1411.46866	
0.015	0.140187684	0.224266399	1.0443482e-06		1231.28937	
0.015	0.140187684	0.23161934	1.0443482e-06		1217.36489	
0.015	0.0244934323	0.239090891	1.46616578e-07		1721.9458	
0.015	0.021872909	0.249996599	6.12833731e-14		1723.97311	
0.015	0.0241726251	0.246424595	1.74997355e-07		1723.97311	
0.015	0.0283037476	0.238972281	1.89129905e-07		1722.87926	
0.015	0.0325906922	0.238972281	1.89129905e-07		1722.20605	
0.015	0.0283037476	0.246325222	1.89129905e-07		1722.7689	
0.015	0.0325906922	0.246325222	1.89129905e-07		1720.29318	
0.015	0.0216633019	0.254788241	1.36164231e-08		1719.1749	
0.015	0.024016815	0.253595408	1.84871667e-07		1723.75242	
0.015	0.0213836288	0.261181597	4.07342541e-08		1731.30227	
0.015	0.024016815	0.260782857	1.84872647e-07		1721.81165	
0.015	0.0283037476	0.253595408	1.84872692e-07		1719.30214	
0.015	0.0325906922	0.253595408	1.84872692e-07		1716.3982	
0.015	0.0283037476	0.260782857	1.84873673e-07		1714.84552	
0.015	0.0325906922	0.260782857	1.84873672e-07		1714.3232	
0.015	0.0210761889	0.268209705	6.78520846e-08		1734.6417	
0.015	0.024016815	0.267970326	1.84872647e-07		1718.91088	
0.015	0.0207647679	0.275328821	9.49699151e-08		1730.74436	
0.015	0.024016815	0.275157794	1.84872647e-07		1717.05031	
0.015	0.0283037476	0.267970326	1.84873672e-07		1713.73639	
0.015	0.0325906922	0.267970326	1.84873672e-07		1714.61494	
0.015	0.0283037476	0.275157794	1.84873672e-07		1715.02061	
0.015	0.0325906922	0.275157794	1.84873672e-07		1717.25756	
0.015	0.0204520187	0.282478301	1.22087746e-07		1722.17275	
0.015	0.024016815	0.282345263	1.84872647e-07		1716.63171	
0.015	0.0201386654	0.28964159	1.49205576e-07		1718.51688	
0.015	0.024016815	0.289532731	1.84872647e-07		1721.19196	
